xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdcxyzwelfaretype,xyzdcxyzcoverage,xyzdmxyzinterpolation,xyzdcxyzsurvname,xyzdmxyzcomparability,xyzdmxyzcomparable_spell,xyzdpxyzsi_pov_gini,xyzdpxyzsi_pov_theil,xyzdcxyzpppyear
CAN,1990,INC,N,FALSE,SCF-LIS,0,1971-1995,.3136591,.1683147,2017
CAN,1991,INC,N,FALSE,SCF-LIS,0,1971-1995,.319433,.1735457,2017
CAN,1992,INC,N,FALSE,SCF-LIS,0,1971-1995,.3156442,.1694033,2017
CAN,1993,INC,N,FALSE,SCF-LIS,0,1971-1995,.316757,.1699579,2017
CAN,1994,INC,N,FALSE,SCF-LIS,0,1971-1995,.3130429,.1649767,2017
CAN,1995,INC,N,FALSE,SCF-LIS,0,1971-1995,.3150949,.1672682,2017
CAN,1996,INC,N,FALSE,SLID-LIS,1,1996-2011,.3276912,.1881807,2017
CAN,1997,INC,N,FALSE,SLID-LIS,1,1996-2011,.3311818,.1965028,2017
CAN,1998,INC,N,FALSE,SLID-LIS,1,1996-2011,.3321871,.2022604,2017
CAN,1999,INC,N,FALSE,SLID-LIS,1,1996-2011,.330624,.1957517,2017
CAN,2000,INC,N,FALSE,SLID-LIS,1,1996-2011,.3341967,.2029159,2017
CAN,2001,INC,N,FALSE,SLID-LIS,1,1996-2011,.3355606,.2017917,2017
CAN,2002,INC,N,FALSE,SLID-LIS,1,1996-2011,.3356156,.200438,2017
CAN,2003,INC,N,FALSE,SLID-LIS,1,1996-2011,.3381084,.2059197,2017
CAN,2004,INC,N,FALSE,SLID-LIS,1,1996-2011,.3377779,.2036795,2017
CAN,2005,INC,N,FALSE,SLID-LIS,1,1996-2011,.3362303,.202519,2017
CAN,2006,INC,N,FALSE,SLID-LIS,1,1996-2011,.3409225,.2124353,2017
CAN,2007,INC,N,FALSE,SLID-LIS,1,1996-2011,.3384275,.2116881,2017
CAN,2008,INC,N,FALSE,SLID-LIS,1,1996-2011,.3393216,.2098372,2017
CAN,2009,INC,N,FALSE,SLID-LIS,1,1996-2011,.3395317,.2047571,2017
CAN,2010,INC,N,FALSE,SLID-LIS,1,1996-2011,.3359407,.2047855,2017
CAN,2011,INC,N,FALSE,SLID-LIS,1,1996-2011,.3265788,.1857026,2017
CAN,2012,INC,N,FALSE,CIS-LIS,2,2012-2022,.3353994,.1945996,2017
CAN,2013,INC,N,FALSE,CIS-LIS,2,2012-2022,.3380001,.1969032,2017
CAN,2014,INC,N,FALSE,CIS-LIS,2,2012-2022,.3315859,.1918147,2017
CAN,2015,INC,N,FALSE,CIS-LIS,2,2012-2022,.3374741,.1975071,2017
CAN,2016,INC,N,FALSE,CIS-LIS,2,2012-2022,.3270272,.1859696,2017
CAN,2017,INC,N,FALSE,CIS-LIS,2,2012-2022,.3330911,.1939852,2017
CAN,2018,INC,N,FALSE,CIS-LIS,2,2012-2022,.3251015,.1841019,2017
CAN,2019,INC,N,FALSE,CIS-LIS,2,2012-2022,.3175057,.1763834,2017
CAN,2020,INC,N,FALSE,CIS-LIS,2,2012-2022,.2985267,.1581334,2017
CAN,2021,INC,N,FALSE,CIS-LIS,2,2012-2022,.3111539,.1721565,2017
CAN,2022,INC,N,FALSE,CIS-LIS,2,2012-2022,.3149521,.1745081,2017
CHE,1982,INC,N,FALSE,SIWS-LIS,0,1982,.3600816,.2704435,2017
CHE,1992,INC,N,FALSE,NPS-LIS,1,1992,.3385725,.2236241,2017
CHE,2000,INC,N,FALSE,IES-LIS,2,2000-2004,.3343385,.2174451,2017
CHE,2002,INC,N,FALSE,IES-LIS,2,2000-2004,.3168765,.1714207,2017
CHE,2004,INC,N,FALSE,IES-LIS,2,2000-2004,.3156569,.1734446,2017
CHE,2006,INC,N,FALSE,EU-SILC,3,2006-2023,.3391881,.2100284,2017
CHE,2007,INC,N,FALSE,EU-SILC,3,2006-2023,.3425553,.2222855,2017
CHE,2008,INC,N,FALSE,EU-SILC,3,2006-2023,.337947,.2130133,2017
CHE,2009,INC,N,FALSE,EU-SILC,3,2006-2023,.3285586,.2021827,2017
CHE,2010,INC,N,FALSE,EU-SILC,3,2006-2023,.3255303,.1975591,2017
CHE,2011,INC,N,FALSE,EU-SILC,3,2006-2023,.3171362,.1777172,2017
CHE,2012,INC,N,FALSE,EU-SILC,3,2006-2023,.3156713,.1837879,2017
CHE,2013,INC,N,FALSE,EU-SILC,3,2006-2023,.3246219,.1909064,2017
CHE,2014,INC,N,FALSE,EU-SILC,3,2006-2023,.3252566,.1937501,2017
CHE,2015,INC,N,FALSE,EU-SILC,3,2006-2023,.3230696,.191877,2017
CHE,2016,INC,N,FALSE,EU-SILC,3,2006-2023,.3304245,.2099179,2017
CHE,2017,INC,N,FALSE,EU-SILC,3,2006-2023,.3267633,.1944658,2017
CHE,2018,INC,N,FALSE,EU-SILC,3,2006-2023,.3314104,.2100322,2017
CHE,2019,INC,N,FALSE,EU-SILC,3,2006-2023,.3399834,.22625,2017
CHE,2020,INC,N,FALSE,EU-SILC,3,2006-2023,.3373793,.2163851,2017
CHE,2021,INC,N,FALSE,EU-SILC,3,2006-2023,.3382431,.22793,2017
CHE,2022,INC,N,FALSE,EU-SILC,3,2006-2023,.3379518,.2226049,2017
CHE,2023,INC,N,FALSE,EU-SILC,3,2006-2023,.3345898,.2142304,2017
CHL,1987,INC,N,FALSE,CASEN,0,1987-1998,.561936,.6385282,2017
CHL,1990,INC,N,FALSE,CASEN,0,1987-1998,.5723576,.7008311,2017
CHL,1992,INC,N,FALSE,CASEN,0,1987-1998,.5480666,.6432029,2017
CHL,1994,INC,N,FALSE,CASEN,0,1987-1998,.5642127,.7254163,2017
CHL,1996,INC,N,FALSE,CASEN,0,1987-1998,.5486897,.6227875,2017
CHL,1998,INC,N,FALSE,CASEN,0,1987-1998,.555168,.6462006,2017
CHL,2000,INC,N,FALSE,CASEN,1,2000-2003,.5275869,.5862188,2017
CHL,2003,INC,N,FALSE,CASEN,1,2000-2003,.5147557,.5590572,2017
CHL,2006,INC,N,FALSE,CASEN,2,2006-2024,.4770688,.4580766,2017
CHL,2009,INC,N,FALSE,CASEN,2,2006-2024,.4740467,.4506649,2017
CHL,2011,INC,N,FALSE,CASEN,2,2006-2024,.4686816,.435443,2017
CHL,2013,INC,N,FALSE,CASEN,2,2006-2024,.4682394,.4417011,2017
CHL,2015,INC,N,FALSE,CASEN,2,2006-2024,.4534335,.4121851,2017
CHL,2017,INC,N,FALSE,CASEN,2,2006-2024,.4526998,.4169417,2017
CHL,2020,INC,N,FALSE,CASEN,2,2006-2024,.4700491,.4573176,2017
CHL,2022,INC,N,FALSE,CASEN,2,2006-2024,.4323556,.3606984,2017
CHL,2024,INC,N,FALSE,CASEN,2,2006-2024,.4302303,.3499324,2017
CHN,1990,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.322246,,2017
CHN,1993,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.3379051,,2017
CHN,1996,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.352419,,2017
CHN,1999,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.387041,,2017
CHN,2002,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.419594,,2017
CHN,2005,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.4089076,,2017
CHN,2008,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.4293245,,2017
CHN,2010,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.4374424,,2017
CHN,2011,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.4230963,,2017
CHN,2012,CONS,N,FALSE,CNIHS,1,1990-2012,.4212152,,2017
CHN,2013,CONS,N,FALSE,CNIHS,2,2013-2022,.3971694,,2017
CHN,2014,CONS,N,FALSE,CNIHS,2,2013-2022,.391583,,2017
CHN,2015,CONS,N,FALSE,CNIHS,2,2013-2022,.3857408,,2017
CHN,2016,CONS,N,FALSE,CNIHS,2,2013-2022,.3845129,,2017
CHN,2017,CONS,N,FALSE,CNIHS,2,2013-2022,.3904178,,2017
CHN,2018,CONS,N,FALSE,CNIHS,2,2013-2022,.3848233,,2017
CHN,2019,CONS,N,FALSE,CNIHS,2,2013-2022,.3817463,,2017
CHN,2020,CONS,N,FALSE,CNIHS,2,2013-2022,.3712333,,2017
CHN,2021,CONS,N,FALSE,CNIHS,2,2013-2022,.357888,,2017
CHN,2022,CONS,N,FALSE,CNIHS,2,2013-2022,.3604622,,2017
CIV,1985,CONS,N,FALSE,EPAM,0,1985-1988,.4552132,.4053814,2017
CIV,1986,CONS,N,FALSE,EPAM,0,1985-1988,.3796976,.2566355,2017
CIV,1987,CONS,N,FALSE,EPAM,0,1985-1988,.4050912,.3044273,2017
CIV,1988,CONS,N,FALSE,EPAM,0,1985-1988,.3688629,.2413873,2017
CIV,1992,CONS,N,FALSE,EP,1,1992-1998,.3938218,.2730241,2017
CIV,1995,CONS,N,FALSE,ENV,1,1992-1998,.4056382,.3087613,2017
CIV,1998,CONS,N,FALSE,ENV,1,1992-1998,.3895742,.2723676,2017
CIV,2002,CONS,N,FALSE,ENV,2,2002-2015,.4133849,.3248899,2017
CIV,2008,CONS,N,FALSE,ENV,2,2002-2015,.4317985,.3374778,2017
CIV,2015,CONS,N,FALSE,ENV,2,2002-2015,.4146884,.3164857,2017
CIV,2018,CONS,N,FALSE,EHCVM,3,2018-2021,.3716888,.2456696,2017
CIV,2021,CONS,N,FALSE,EHCVM,3,2018-2021,.3527536,.2209971,2017
CMR,1996,CONS,N,FALSE,ECAM-I,0,1996,.4444675,.392161,2017
CMR,2001,CONS,N,FALSE,ECAM-II,1,2001-2014,.4213679,.363605,2017
CMR,2007,CONS,N,FALSE,ECAM-III,1,2001-2014,.4282006,.3397515,2017
CMR,2014,CONS,N,FALSE,ECAM-IV,1,2001-2014,.4664087,.3970884,2017
CMR,2021,CONS,N,FALSE,ECAM-V,2,2021,.4217607,.3114105,2017
COD,2004,CONS,N,FALSE,E123,0,2004-2012,.416339,.316111,2017
COD,2012,CONS,N,FALSE,E123,0,2004-2012,.4207512,.322267,2017
COD,2020,CONS,N,FALSE,EGI-ODD,1,2020,.4467324,.4051556,2017
COG,2005,CONS,N,FALSE,ECOM,0,2005-2011,.4732987,.4345117,2017
COG,2011,CONS,N,FALSE,ECOM,0,2005-2011,.4893769,.4775897,2017
COL,1980,INC,U,FALSE,ENH,0,1980,.5509124,,2017
COL,1988,INC,U,FALSE,ENH,1,1988-2000,.5310616,,2017
COL,1989,INC,U,FALSE,ENH,1,1988-2000,.528438,,2017
COL,1991,INC,U,FALSE,ENH,1,1988-2000,.513189,,2017
COL,1992,INC,N,FALSE,ENH,1,1988-2000,.5134726,.5084096,2017
COL,1996,INC,N,FALSE,ENH,1,1988-2000,.5677193,.7183786,2017
COL,1999,INC,N,FALSE,ENH,1,1988-2000,.5852623,.7423711,2017
COL,2000,INC,N,FALSE,ENH,1,1988-2000,.5837996,.7436147,2017
COL,2001,INC,N,FALSE,ECH,2,2001,.5731985,.692426,2017
COL,2002,INC,N,FALSE,ECH,3,2002-2005,.5600673,.6742254,2017
COL,2003,INC,N,FALSE,ECH,3,2002-2005,.5357277,.576218,2017
COL,2004,INC,N,FALSE,ECH,3,2002-2005,.5497447,.6268935,2017
COL,2005,INC,N,FALSE,ECH,3,2002-2005,.5390761,.5943347,2017
COL,2008,INC,N,FALSE,GEIH,4,2008-2011,.5495077,.6090366,2017
COL,2009,INC,N,FALSE,GEIH,4,2008-2011,.5408361,.5895795,2017
COL,2010,INC,N,FALSE,GEIH,4,2008-2011,.5444869,.6030635,2017
COL,2011,INC,N,FALSE,GEIH,4,2008-2011,.5330688,.5753069,2017
COL,2012,INC,N,FALSE,GEIH,5,2012-2024,.5357121,.5681129,2017
COL,2013,INC,N,FALSE,GEIH,5,2012-2024,.5353051,.570785,2017
COL,2014,INC,N,FALSE,GEIH,5,2012-2024,.5355021,.5734408,2017
COL,2015,INC,N,FALSE,GEIH,5,2012-2024,.520196,.5340192,2017
COL,2016,INC,N,FALSE,GEIH,5,2012-2024,.5172199,.5297485,2017
COL,2017,INC,N,FALSE,GEIH,5,2012-2024,.5092157,.5072155,2017
COL,2018,INC,N,FALSE,GEIH,5,2012-2024,.5163973,.5270278,2017
COL,2019,INC,N,FALSE,GEIH,5,2012-2024,.5250016,.5404748,2017
COL,2020,INC,N,FALSE,GEIH,5,2012-2024,.5443287,.5970992,2017
COL,2021,INC,N,FALSE,GEIH,5,2012-2024,.5511702,.6079212,2017
COL,2022,INC,N,FALSE,GEIH,5,2012-2024,.5481858,.6018363,2017
COL,2023,INC,N,FALSE,GEIH,5,2012-2024,.5457971,.588633,2017
COL,2024,INC,N,FALSE,GEIH,5,2012-2024,.5437782,.5858454,2017
COM,2004,CONS,N,FALSE,EIM,0,2004,.5592429,.770604,2017
COM,2014,CONS,N,FALSE,EESIC,1,2014,.4533219,.363953,2017
COM,2020,CONS,N,FALSE,EHCVM,2,2020-2024,.3418397,.2213687,2017
COM,2024,CONS,N,FALSE,EHCVM,2,2020-2024,.3031269,.1665926,2017
CPV,2001,CONS,N,FALSE,IDRF,0,2001,.5249523,.5877119,2017
CPV,2007,CONS,N,FALSE,QUIBB,1,2007,.4718739,.4474974,2017
CPV,2015,CONS,N,FALSE,IDRF,2,2015,.4238109,.3204005,2017
CRI,1981,INC,N,FALSE,ENH,0,1981-1986,.4749476,,2017
CRI,1986,INC,N,FALSE,ENH,0,1981-1986,.3441325,,2017
CRI,1989,INC,N,FALSE,EHPM,1,1989-2000,.4546494,.3794444,2017
CRI,1990,INC,N,FALSE,EHPM,1,1989-2000,.4521393,.3701228,2017
CRI,1991,INC,N,FALSE,EHPM,1,1989-2000,.4655316,.4084792,2017
CRI,1992,INC,N,FALSE,EHPM,1,1989-2000,.4563922,.3863226,2017
CRI,1993,INC,N,FALSE,EHPM,1,1989-2000,.4592636,.3865939,2017
CRI,1994,INC,N,FALSE,EHPM,1,1989-2000,.4670185,.409867,2017
CRI,1995,INC,N,FALSE,EHPM,1,1989-2000,.4565893,.3813389,2017
CRI,1996,INC,N,FALSE,EHPM,1,1989-2000,.4647768,.3881474,2017
CRI,1997,INC,N,FALSE,EHPM,1,1989-2000,.4557817,.3790123,2017
CRI,1998,INC,N,FALSE,EHPM,1,1989-2000,.456374,.3757747,2017
CRI,1999,INC,N,FALSE,EHPM,1,1989-2000,.4763062,.4130147,2017
CRI,2000,INC,N,FALSE,EHPM,1,1989-2000,.4740948,.411879,2017
CRI,2001,INC,N,FALSE,EHPM,2,2001-2009,.5150596,.5060835,2017
CRI,2002,INC,N,FALSE,EHPM,2,2001-2009,.5181253,.5244762,2017
CRI,2003,INC,N,FALSE,EHPM,2,2001-2009,.4930032,.4510853,2017
CRI,2004,INC,N,FALSE,EHPM,2,2001-2009,.4841752,.4324813,2017
CRI,2005,INC,N,FALSE,EHPM,2,2001-2009,.4751026,.415198,2017
CRI,2006,INC,N,FALSE,EHPM,2,2001-2009,.4928048,.4607672,2017
CRI,2007,INC,N,FALSE,EHPM,2,2001-2009,.4931281,.4832131,2017
CRI,2008,INC,N,FALSE,EHPM,2,2001-2009,.4864077,.4546228,2017
CRI,2009,INC,N,FALSE,EHPM,2,2001-2009,.5055465,.4863907,2017
CRI,2010,INC,N,FALSE,ENAHO,3,2010-2025,.4804304,.4353135,2017
CRI,2011,INC,N,FALSE,ENAHO,3,2010-2025,.487592,.4530931,2017
CRI,2012,INC,N,FALSE,ENAHO,3,2010-2025,.484173,.4413254,2017
CRI,2013,INC,N,FALSE,ENAHO,3,2010-2025,.4915181,.4467491,2017
CRI,2014,INC,N,FALSE,ENAHO,3,2010-2025,.4863209,.4326628,2017
CRI,2015,INC,N,FALSE,ENAHO,3,2010-2025,.4837395,.4274653,2017
CRI,2016,INC,N,FALSE,ENAHO,3,2010-2025,.4870411,.4385148,2017
CRI,2017,INC,N,FALSE,ENAHO,3,2010-2025,.483452,.4342205,2017
CRI,2018,INC,N,FALSE,ENAHO,3,2010-2025,.4796996,.4261364,2017
CRI,2019,INC,N,FALSE,ENAHO,3,2010-2025,.4818985,.4305042,2017
CRI,2020,INC,N,FALSE,ENAHO,3,2010-2025,.4924504,.4384054,2017
CRI,2021,INC,N,FALSE,ENAHO,3,2010-2025,.4867803,.4487844,2017
CRI,2022,INC,N,FALSE,ENAHO,3,2010-2025,.471513,.4085214,2017
CRI,2023,INC,N,FALSE,ENAHO,3,2010-2025,.4672933,.3960475,2017
CRI,2024,INC,N,FALSE,ENAHO,3,2010-2025,.4582914,.3815824,2017
CRI,2025,INC,N,FALSE,ENAHO,3,2010-2025,.4545671,.3810056,2017
CYP,2004,INC,N,FALSE,EU-SILC,0,2004-2023,.3008905,.172903,2017
CYP,2005,INC,N,FALSE,EU-SILC,0,2004-2023,.3025941,.1799023,2017
CYP,2006,INC,N,FALSE,EU-SILC,0,2004-2023,.3112596,.203774,2017
CYP,2007,INC,N,FALSE,EU-SILC,0,2004-2023,.3111327,.1935186,2017
CYP,2008,INC,N,FALSE,EU-SILC,0,2004-2023,.3170861,.2034929,2017
CYP,2009,INC,N,FALSE,EU-SILC,0,2004-2023,.3210826,.2075878,2017
CYP,2010,INC,N,FALSE,EU-SILC,0,2004-2023,.3145779,.1938483,2017
CYP,2011,INC,N,FALSE,EU-SILC,0,2004-2023,.326255,.2126553,2017
CYP,2012,INC,N,FALSE,EU-SILC,0,2004-2023,.3431243,.2440047,2017
CYP,2013,INC,N,FALSE,EU-SILC,0,2004-2023,.3704183,.2962408,2017
CYP,2014,INC,N,FALSE,EU-SILC,0,2004-2023,.3556528,.257125,2017
CYP,2015,INC,N,FALSE,EU-SILC,0,2004-2023,.3396638,.226439,2017
CYP,2016,INC,N,FALSE,EU-SILC,0,2004-2023,.3289168,.2093547,2017
CYP,2017,INC,N,FALSE,EU-SILC,0,2004-2023,.3141623,.1852784,2017
CYP,2018,INC,N,FALSE,EU-SILC,0,2004-2023,.3273975,.2189203,2017
CYP,2019,INC,N,FALSE,EU-SILC,0,2004-2023,.3122324,.1833045,2017
CYP,2020,INC,N,FALSE,EU-SILC,0,2004-2023,.3172794,.1982776,2017
CYP,2021,INC,N,FALSE,EU-SILC,0,2004-2023,.3125177,.1874682,2017
CYP,2022,INC,N,FALSE,EU-SILC,0,2004-2023,.3153408,.1949824,2017
CYP,2023,INC,N,FALSE,EU-SILC,0,2004-2023,.318384,.2145824,2017
CZE,1992,INC,N,FALSE,MC-LIS,0,1992-2002,.2070419,.0828338,2017
CZE,1993,INC,N,FALSE,CM,0,1992-2002,.2655349,,2017
CZE,1996,INC,N,FALSE,MC-LIS,0,1992-2002,.2580008,.1244573,2017
CZE,2002,INC,N,FALSE,MC-LIS,0,1992-2002,.2655618,.1301964,2017
CZE,2004,INC,N,FALSE,EU-SILC,1,2004-2023,.2753318,.1448109,2017
CZE,2005,INC,N,FALSE,EU-SILC,1,2004-2023,.2694602,.1407289,2017
CZE,2006,INC,N,FALSE,EU-SILC,1,2004-2023,.2674412,.1346798,2017
CZE,2007,INC,N,FALSE,EU-SILC,1,2004-2023,.2599865,.1276503,2017
CZE,2008,INC,N,FALSE,EU-SILC,1,2004-2023,.2628021,.139603,2017
CZE,2009,INC,N,FALSE,EU-SILC,1,2004-2023,.2615668,.1307835,2017
CZE,2010,INC,N,FALSE,EU-SILC,1,2004-2023,.2662351,.1301724,2017
CZE,2011,INC,N,FALSE,EU-SILC,1,2004-2023,.2638128,.1280258,2017
CZE,2012,INC,N,FALSE,EU-SILC,1,2004-2023,.2610994,.1229011,2017
CZE,2013,INC,N,FALSE,EU-SILC,1,2004-2023,.264739,.1334726,2017
CZE,2014,INC,N,FALSE,EU-SILC,1,2004-2023,.2592322,.1238846,2017
CZE,2015,INC,N,FALSE,EU-SILC,1,2004-2023,.2586743,.127574,2017
CZE,2016,INC,N,FALSE,EU-SILC,1,2004-2023,.2540633,.1220263,2017
CZE,2017,INC,N,FALSE,EU-SILC,1,2004-2023,.2485221,.1128662,2017
CZE,2018,INC,N,FALSE,EU-SILC,1,2004-2023,.2499034,.112158,2017
CZE,2019,INC,N,FALSE,EU-SILC,1,2004-2023,.252622,.1111252,2017
CZE,2020,INC,N,FALSE,EU-SILC,1,2004-2023,.2624513,.1310335,2017
CZE,2021,INC,N,FALSE,EU-SILC,1,2004-2023,.262021,.1231273,2017
CZE,2022,INC,N,FALSE,EU-SILC,1,2004-2023,.2587039,.1193934,2017
CZE,2023,INC,N,FALSE,EU-SILC,1,2004-2023,.25714,.1187048,2017
DEU,1991,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.2929907,.1482507,2017
DEU,1992,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.2896961,.1452023,2017
DEU,1993,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.2841122,.138621,2017
DEU,1994,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.2907903,.145834,2017
DEU,1995,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.2873387,.1437641,2017
DEU,1996,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.2825238,.1375602,2017
DEU,1997,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.2818817,.1351449,2017
DEU,1998,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.2814408,.1337222,2017
DEU,1999,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.2899679,.1463735,2017
DEU,2000,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.2868902,.1425269,2017
DEU,2001,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.2992582,.159996,2017
DEU,2002,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.298766,.1574589,2017
DEU,2003,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.2987044,.1671949,2017
DEU,2004,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.3011279,.1676063,2017
DEU,2005,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.3161175,.1876515,2017
DEU,2006,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.310469,.1763718,2017
DEU,2007,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.3119155,.187147,2017
DEU,2008,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.306333,.17377,2017
DEU,2009,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.3044077,.1675343,2017
DEU,2010,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.302009,.1623738,2017
DEU,2011,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.3044401,.169908,2017
DEU,2012,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.309059,.1720884,2017
DEU,2013,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.3142034,.185336,2017
DEU,2014,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.307974,.1736421,2017
DEU,2015,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.3140552,.1895215,2017
DEU,2016,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.3131848,.1828658,2017
DEU,2017,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.3131583,.1880335,2017
DEU,2018,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.3188331,.1990636,2017
DEU,2019,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.3221138,.2128816,2017
DEU,2020,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.3250108,.2057844,2017
DEU,2021,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.3357523,.2185802,2017
DEU,2022,INC,N,FALSE,GSOEP-LIS,2,1991-2022,.3365925,.2268127,2017
DJI,2002,CONS,N,FALSE,EDAM,0,2002,.3999738,.2992544,2017
DJI,2012,CONS,N,FALSE,EDAM,1,2012,.4510654,.3862418,2017
DJI,2013,CONS,N,FALSE,EDAM,2,2013,.441186,.3663611,2017
DJI,2017,CONS,N,FALSE,EDAM,3,2017,.4158601,.3260705,2017
DNK,1987,INC,N,FALSE,LM-LIS,0,1987-2000,.2623308,.1241945,2017
DNK,1992,INC,N,FALSE,LM-LIS,0,1987-2000,.2469244,.115768,2017
DNK,1995,INC,N,FALSE,LM-LIS,0,1987-2000,.2295749,.1001392,2017
DNK,2000,INC,N,FALSE,LM-LIS,0,1987-2000,.2376739,.1014614,2017
DNK,2003,INC,N,FALSE,EU-SILC,1,2003-2018,.2563104,.1252682,2017
DNK,2004,INC,N,FALSE,EU-SILC,1,2003-2018,.249118,.111964,2017
DNK,2005,INC,N,FALSE,EU-SILC,1,2003-2018,.2518639,.1159279,2017
DNK,2006,INC,N,FALSE,EU-SILC,1,2003-2018,.2591308,.1418789,2017
DNK,2007,INC,N,FALSE,EU-SILC,1,2003-2018,.2618426,.1442722,2017
DNK,2008,INC,N,FALSE,EU-SILC,1,2003-2018,.2524627,.1220311,2017
DNK,2009,INC,N,FALSE,EU-SILC,1,2003-2018,.2670119,.1385204,2017
DNK,2010,INC,N,FALSE,EU-SILC,1,2003-2018,.2719856,.1391806,2017
DNK,2011,INC,N,FALSE,EU-SILC,1,2003-2018,.2731175,.1433318,2017
DNK,2012,INC,N,FALSE,EU-SILC,1,2003-2018,.2779075,.1899044,2017
DNK,2013,INC,N,FALSE,EU-SILC,1,2003-2018,.2854255,.1740418,2017
DNK,2014,INC,N,FALSE,EU-SILC,1,2003-2018,.2835288,.1679891,2017
DNK,2015,INC,N,FALSE,EU-SILC,1,2003-2018,.2817724,.2059228,2017
DNK,2016,INC,N,FALSE,EU-SILC,1,2003-2018,.2818744,.1872748,2017
DNK,2017,INC,N,FALSE,EU-SILC,1,2003-2018,.2874666,.1758202,2017
DNK,2018,INC,N,FALSE,EU-SILC,1,2003-2018,.2816573,.1642522,2017
DNK,2019,INC,N,FALSE,EU-SILC,2,2019-2023,.2772332,.1691934,2017
DNK,2020,INC,N,FALSE,EU-SILC,2,2019-2023,.2750394,.1537495,2017
DNK,2021,INC,N,FALSE,EU-SILC,2,2019-2023,.2832349,.1673484,2017
DNK,2022,INC,N,FALSE,EU-SILC,2,2019-2023,.292594,.2139228,2017
DNK,2023,INC,N,FALSE,EU-SILC,2,2019-2023,.2992485,.2269266,2017
DOM,1986,INC,N,FALSE,ENGSLF,0,1986,.4778079,,2017
DOM,1989,INC,N,FALSE,ENGSLF,1,1989,.5044813,,2017
DOM,1992,INC,N,FALSE,ICS,2,1992,.5105342,,2017
DOM,1996,INC,N,FALSE,ENFT,3,1996-1997,.4742048,.4208154,2017
DOM,1997,INC,N,FALSE,ENFT,3,1996-1997,.4890393,.4868797,2017
DOM,2000,INC,N,FALSE,ENFT,4,2000-2004,.515146,.5348393,2017
DOM,2001,INC,N,FALSE,ENFT,4,2000-2004,.49999,.4828084,2017
DOM,2002,INC,N,FALSE,ENFT,4,2000-2004,.4967226,.4732241,2017
DOM,2003,INC,N,FALSE,ENFT,4,2000-2004,.5212065,.5539406,2017
DOM,2004,INC,N,FALSE,ENFT,4,2000-2004,.520509,.5780729,2017
DOM,2005,INC,N,FALSE,ENFT,5,2005-2016,.4996523,.4941309,2017
DOM,2006,INC,N,FALSE,ENFT,5,2005-2016,.519613,.5631566,2017
DOM,2007,INC,N,FALSE,ENFT,5,2005-2016,.4885564,.4667873,2017
DOM,2008,INC,N,FALSE,ENFT,5,2005-2016,.4810761,.4516617,2017
DOM,2009,INC,N,FALSE,ENFT,5,2005-2016,.4887567,.4679258,2017
DOM,2010,INC,N,FALSE,ENFT,5,2005-2016,.4732594,.4108174,2017
DOM,2011,INC,N,FALSE,ENFT,5,2005-2016,.4770691,.4383575,2017
DOM,2012,INC,N,FALSE,ENFT,5,2005-2016,.4613354,.3978897,2017
DOM,2013,INC,N,FALSE,ENFT,5,2005-2016,.4765639,.4401708,2017
