xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdcxyzcoverage,xyzdcxyzgender,xyzdcxyzagegroup,xyzdcxyzeducation,xyzdcxyzdistribution,xyzdpxyzsi_pov_share_all,xyzdcxyzpppyear
ECU,2004,FALSE,INC,U,,,,T60,.6993685,2021
ECU,2005,FALSE,INC,,,0-14,,B40,.5218742,2021
ECU,2005,FALSE,INC,,,0-14,,T60,.4781258,2021
ECU,2005,FALSE,INC,,,15-64,,B40,.3435226,2021
ECU,2005,FALSE,INC,,,15-64,,T60,.6564774,2021
ECU,2005,FALSE,INC,,,>65,,B40,.3397633,2021
ECU,2005,FALSE,INC,,,>65,,T60,.6602367,2021
ECU,2005,FALSE,INC,,,,Primary education,B40,.4537491,2021
ECU,2005,FALSE,INC,,,,Primary education,T60,.5462509,2021
ECU,2005,FALSE,INC,,,,Tertiary education,B40,.0975536,2021
ECU,2005,FALSE,INC,,,,Tertiary education,T60,.9024463,2021
ECU,2005,FALSE,INC,,,,Secondary education,B40,.2905169,2021
ECU,2005,FALSE,INC,,,,Secondary education,T60,.709483,2021
ECU,2005,FALSE,INC,,,,No education,B40,.567679,2021
ECU,2005,FALSE,INC,,,,No education,T60,.4323209,2021
ECU,2005,FALSE,INC,,Male,,,B40,.3945205,2021
ECU,2005,FALSE,INC,,Male,,,T60,.6054795,2021
ECU,2005,FALSE,INC,,Female,,,B40,.4054816,2021
ECU,2005,FALSE,INC,,Female,,,T60,.5945184,2021
ECU,2005,FALSE,INC,R,,,,B40,.5974481,2021
ECU,2005,FALSE,INC,R,,,,T60,.4025519,2021
ECU,2005,FALSE,INC,U,,,,B40,.2996231,2021
ECU,2005,FALSE,INC,U,,,,T60,.7003769,2021
ECU,2006,FALSE,INC,,,0-14,,B40,.5278355,2021
ECU,2006,FALSE,INC,,,0-14,,T60,.4721645,2021
ECU,2006,FALSE,INC,,,15-64,,B40,.3408172,2021
ECU,2006,FALSE,INC,,,15-64,,T60,.6591828,2021
ECU,2006,FALSE,INC,,,>65,,B40,.3439219,2021
ECU,2006,FALSE,INC,,,>65,,T60,.6560781,2021
ECU,2006,FALSE,INC,,,,Primary education,B40,.4663545,2021
ECU,2006,FALSE,INC,,,,Primary education,T60,.5336455,2021
ECU,2006,FALSE,INC,,,,Tertiary education,B40,.0827463,2021
ECU,2006,FALSE,INC,,,,Tertiary education,T60,.9172537,2021
ECU,2006,FALSE,INC,,,,Secondary education,B40,.2822024,2021
ECU,2006,FALSE,INC,,,,Secondary education,T60,.7177976,2021
ECU,2006,FALSE,INC,,,,No education,B40,.5713074,2021
ECU,2006,FALSE,INC,,,,No education,T60,.4286927,2021
ECU,2006,FALSE,INC,,Male,,,B40,.3939915,2021
ECU,2006,FALSE,INC,,Male,,,T60,.6060085,2021
ECU,2006,FALSE,INC,,Female,,,B40,.4059575,2021
ECU,2006,FALSE,INC,,Female,,,T60,.5940425,2021
ECU,2006,FALSE,INC,R,,,,B40,.6092002,2021
ECU,2006,FALSE,INC,R,,,,T60,.3907998,2021
ECU,2006,FALSE,INC,U,,,,B40,.2932308,2021
ECU,2006,FALSE,INC,U,,,,T60,.7067692,2021
ECU,2007,FALSE,INC,,,0-14,,B40,.5253749,2021
ECU,2007,FALSE,INC,,,0-14,,T60,.4746251,2021
ECU,2007,FALSE,INC,,,15-64,,B40,.3420892,2021
ECU,2007,FALSE,INC,,,15-64,,T60,.6579108,2021
ECU,2007,FALSE,INC,,,>65,,B40,.3296764,2021
ECU,2007,FALSE,INC,,,>65,,T60,.6703237,2021
ECU,2007,FALSE,INC,,,,Primary education,B40,.4504418,2021
ECU,2007,FALSE,INC,,,,Primary education,T60,.5495582,2021
ECU,2007,FALSE,INC,,,,Tertiary education,B40,.0980409,2021
ECU,2007,FALSE,INC,,,,Tertiary education,T60,.9019591,2021
ECU,2007,FALSE,INC,,,,Secondary education,B40,.2963123,2021
ECU,2007,FALSE,INC,,,,Secondary education,T60,.7036877,2021
ECU,2007,FALSE,INC,,,,No education,B40,.5630066,2021
ECU,2007,FALSE,INC,,,,No education,T60,.4369934,2021
ECU,2007,FALSE,INC,,Male,,,B40,.3945252,2021
ECU,2007,FALSE,INC,,Male,,,T60,.6054748,2021
ECU,2007,FALSE,INC,,Female,,,B40,.405364,2021
ECU,2007,FALSE,INC,,Female,,,T60,.594636,2021
ECU,2007,FALSE,INC,R,,,,B40,.6187183,2021
ECU,2007,FALSE,INC,R,,,,T60,.3812817,2021
ECU,2007,FALSE,INC,U,,,,B40,.2883738,2021
ECU,2007,FALSE,INC,U,,,,T60,.7116262,2021
ECU,2008,FALSE,INC,,,0-14,,B40,.532959,2021
ECU,2008,FALSE,INC,,,0-14,,T60,.467041,2021
ECU,2008,FALSE,INC,,,15-64,,B40,.3434096,2021
ECU,2008,FALSE,INC,,,15-64,,T60,.6565904,2021
ECU,2008,FALSE,INC,,,>65,,B40,.3262506,2021
ECU,2008,FALSE,INC,,,>65,,T60,.6737493,2021
ECU,2008,FALSE,INC,,,,Primary education,B40,.4546227,2021
ECU,2008,FALSE,INC,,,,Primary education,T60,.5453774,2021
ECU,2008,FALSE,INC,,,,Tertiary education,B40,.1004288,2021
ECU,2008,FALSE,INC,,,,Tertiary education,T60,.8995712,2021
ECU,2008,FALSE,INC,,,,Secondary education,B40,.2948492,2021
ECU,2008,FALSE,INC,,,,Secondary education,T60,.7051508,2021
ECU,2008,FALSE,INC,,,,No education,B40,.5720838,2021
ECU,2008,FALSE,INC,,,,No education,T60,.4279162,2021
ECU,2008,FALSE,INC,,Male,,,B40,.3966498,2021
ECU,2008,FALSE,INC,,Male,,,T60,.6033502,2021
ECU,2008,FALSE,INC,,Female,,,B40,.4032468,2021
ECU,2008,FALSE,INC,,Female,,,T60,.5967531,2021
ECU,2008,FALSE,INC,R,,,,B40,.6222861,2021
ECU,2008,FALSE,INC,R,,,,T60,.3777139,2021
ECU,2008,FALSE,INC,U,,,,B40,.2865289,2021
ECU,2008,FALSE,INC,U,,,,T60,.7134711,2021
ECU,2009,FALSE,INC,,,0-14,,B40,.5402663,2021
ECU,2009,FALSE,INC,,,0-14,,T60,.4597337,2021
ECU,2009,FALSE,INC,,,15-64,,B40,.3465179,2021
ECU,2009,FALSE,INC,,,15-64,,T60,.6534821,2021
ECU,2009,FALSE,INC,,,>65,,B40,.3147667,2021
ECU,2009,FALSE,INC,,,>65,,T60,.6852332,2021
ECU,2009,FALSE,INC,,,,Primary education,B40,.4379009,2021
ECU,2009,FALSE,INC,,,,Primary education,T60,.5620991,2021
ECU,2009,FALSE,INC,,,,Tertiary education,B40,.117884,2021
ECU,2009,FALSE,INC,,,,Tertiary education,T60,.882116,2021
ECU,2009,FALSE,INC,,,,Secondary education,B40,.3150221,2021
ECU,2009,FALSE,INC,,,,Secondary education,T60,.6849779,2021
ECU,2009,FALSE,INC,,,,No education,B40,.5108591,2021
ECU,2009,FALSE,INC,,,,No education,T60,.4891409,2021
ECU,2009,FALSE,INC,,Male,,,B40,.3950349,2021
ECU,2009,FALSE,INC,,Male,,,T60,.6049651,2021
ECU,2009,FALSE,INC,,Female,,,B40,.4048124,2021
ECU,2009,FALSE,INC,,Female,,,T60,.5951876,2021
ECU,2009,FALSE,INC,R,,,,B40,.5862892,2021
ECU,2009,FALSE,INC,R,,,,T60,.4137108,2021
ECU,2009,FALSE,INC,U,,,,B40,.303798,2021
ECU,2009,FALSE,INC,U,,,,T60,.6962019,2021
ECU,2010,FALSE,INC,,,0-14,,B40,.5446823,2021
ECU,2010,FALSE,INC,,,0-14,,T60,.4553177,2021
ECU,2010,FALSE,INC,,,15-64,,B40,.3497312,2021
ECU,2010,FALSE,INC,,,15-64,,T60,.6502688,2021
ECU,2010,FALSE,INC,,,>65,,B40,.3036556,2021
ECU,2010,FALSE,INC,,,>65,,T60,.6963444,2021
ECU,2010,FALSE,INC,,,,Primary education,B40,.4402047,2021
ECU,2010,FALSE,INC,,,,Primary education,T60,.5597953,2021
ECU,2010,FALSE,INC,,,,Tertiary education,B40,.1157646,2021
ECU,2010,FALSE,INC,,,,Tertiary education,T60,.8842354,2021
ECU,2010,FALSE,INC,,,,Secondary education,B40,.3229209,2021
ECU,2010,FALSE,INC,,,,Secondary education,T60,.6770791,2021
ECU,2010,FALSE,INC,,,,No education,B40,.539128,2021
ECU,2010,FALSE,INC,,,,No education,T60,.460872,2021
ECU,2010,FALSE,INC,,Male,,,B40,.3942209,2021
ECU,2010,FALSE,INC,,Male,,,T60,.6057791,2021
ECU,2010,FALSE,INC,,Female,,,B40,.4056265,2021
ECU,2010,FALSE,INC,,Female,,,T60,.5943735,2021
ECU,2010,FALSE,INC,R,,,,B40,.5796301,2021
ECU,2010,FALSE,INC,R,,,,T60,.4203699,2021
ECU,2010,FALSE,INC,U,,,,B40,.3082072,2021
ECU,2010,FALSE,INC,U,,,,T60,.6917928,2021
ECU,2011,FALSE,INC,,,0-14,,B40,.5453902,2021
ECU,2011,FALSE,INC,,,0-14,,T60,.4546098,2021
ECU,2011,FALSE,INC,,,15-64,,B40,.3473212,2021
ECU,2011,FALSE,INC,,,15-64,,T60,.6526788,2021
ECU,2011,FALSE,INC,,,>65,,B40,.3332645,2021
ECU,2011,FALSE,INC,,,>65,,T60,.6667355,2021
ECU,2011,FALSE,INC,,,,Primary education,B40,.4457871,2021
ECU,2011,FALSE,INC,,,,Primary education,T60,.5542129,2021
ECU,2011,FALSE,INC,,,,Tertiary education,B40,.132191,2021
ECU,2011,FALSE,INC,,,,Tertiary education,T60,.867809,2021
ECU,2011,FALSE,INC,,,,Secondary education,B40,.3118428,2021
ECU,2011,FALSE,INC,,,,Secondary education,T60,.6881573,2021
ECU,2011,FALSE,INC,,,,No education,B40,.5673378,2021
ECU,2011,FALSE,INC,,,,No education,T60,.4326622,2021
ECU,2011,FALSE,INC,,Male,,,B40,.3949993,2021
ECU,2011,FALSE,INC,,Male,,,T60,.6050007,2021
ECU,2011,FALSE,INC,,Female,,,B40,.4047858,2021
ECU,2011,FALSE,INC,,Female,,,T60,.5952141,2021
ECU,2011,FALSE,INC,R,,,,B40,.6091383,2021
ECU,2011,FALSE,INC,R,,,,T60,.3908617,2021
ECU,2011,FALSE,INC,U,,,,B40,.2933801,2021
ECU,2011,FALSE,INC,U,,,,T60,.7066199,2021
ECU,2012,FALSE,INC,,,0-14,,B40,.5460981,2021
ECU,2012,FALSE,INC,,,0-14,,T60,.4539019,2021
ECU,2012,FALSE,INC,,,15-64,,B40,.3495389,2021
ECU,2012,FALSE,INC,,,15-64,,T60,.6504611,2021
ECU,2012,FALSE,INC,,,>65,,B40,.3383572,2021
ECU,2012,FALSE,INC,,,>65,,T60,.6616428,2021
ECU,2012,FALSE,INC,,,,Primary education,B40,.4399707,2021
ECU,2012,FALSE,INC,,,,Primary education,T60,.5600293,2021
ECU,2012,FALSE,INC,,,,Tertiary education,B40,.1286028,2021
ECU,2012,FALSE,INC,,,,Tertiary education,T60,.8713972,2021
ECU,2012,FALSE,INC,,,,Secondary education,B40,.3239984,2021
ECU,2012,FALSE,INC,,,,Secondary education,T60,.6760015,2021
ECU,2012,FALSE,INC,,,,No education,B40,.5793703,2021
ECU,2012,FALSE,INC,,,,No education,T60,.4206297,2021
ECU,2012,FALSE,INC,,Male,,,B40,.3929896,2021
ECU,2012,FALSE,INC,,Male,,,T60,.6070104,2021
ECU,2012,FALSE,INC,,Female,,,B40,.406735,2021
ECU,2012,FALSE,INC,,Female,,,T60,.5932651,2021
ECU,2012,FALSE,INC,R,,,,B40,.6105258,2021
ECU,2012,FALSE,INC,R,,,,T60,.3894742,2021
ECU,2012,FALSE,INC,U,,,,B40,.2907674,2021
ECU,2012,FALSE,INC,U,,,,T60,.7092326,2021
ECU,2013,FALSE,INC,,,0-14,,B40,.5543392,2021
ECU,2013,FALSE,INC,,,0-14,,T60,.4456607,2021
ECU,2013,FALSE,INC,,,15-64,,B40,.3435898,2021
ECU,2013,FALSE,INC,,,15-64,,T60,.6564102,2021
ECU,2013,FALSE,INC,,,>65,,B40,.2754172,2021
ECU,2013,FALSE,INC,,,>65,,T60,.7245828,2021
ECU,2013,FALSE,INC,,,,Primary education,B40,.4399612,2021
ECU,2013,FALSE,INC,,,,Primary education,T60,.5600388,2021
ECU,2013,FALSE,INC,,,,Tertiary education,B40,.106804,2021
ECU,2013,FALSE,INC,,,,Tertiary education,T60,.893196,2021
ECU,2013,FALSE,INC,,,,Secondary education,B40,.3331758,2021
ECU,2013,FALSE,INC,,,,Secondary education,T60,.6668242,2021
ECU,2013,FALSE,INC,,,,No education,B40,.4865242,2021
ECU,2013,FALSE,INC,,,,No education,T60,.5134758,2021
ECU,2013,FALSE,INC,,Male,,,B40,.3914006,2021
ECU,2013,FALSE,INC,,Male,,,T60,.6085994,2021
ECU,2013,FALSE,INC,,Female,,,B40,.4084773,2021
ECU,2013,FALSE,INC,,Female,,,T60,.5915226,2021
ECU,2013,FALSE,INC,R,,,,B40,.5473662,2021
ECU,2013,FALSE,INC,R,,,,T60,.4526338,2021
ECU,2013,FALSE,INC,U,,,,B40,.3289686,2021
ECU,2013,FALSE,INC,U,,,,T60,.6710315,2021
ECU,2014,FALSE,INC,,,0-14,,B40,.5409656,2021
ECU,2014,FALSE,INC,,,0-14,,T60,.4590344,2021
ECU,2014,FALSE,INC,,,15-64,,B40,.344759,2021
ECU,2014,FALSE,INC,,,15-64,,T60,.655241,2021
ECU,2014,FALSE,INC,,,>65,,B40,.2636594,2021
ECU,2014,FALSE,INC,,,>65,,T60,.7363406,2021
ECU,2014,FALSE,INC,,,,Primary education,B40,.4265169,2021
ECU,2014,FALSE,INC,,,,Primary education,T60,.5734831,2021
ECU,2014,FALSE,INC,,,,Tertiary education,B40,.1114407,2021
ECU,2014,FALSE,INC,,,,Tertiary education,T60,.8885593,2021
ECU,2014,FALSE,INC,,,,Secondary education,B40,.33953,2021
ECU,2014,FALSE,INC,,,,Secondary education,T60,.66047,2021
ECU,2014,FALSE,INC,,,,No education,B40,.4753685,2021
ECU,2014,FALSE,INC,,,,No education,T60,.5246315,2021
ECU,2014,FALSE,INC,,Male,,,B40,.3923532,2021
ECU,2014,FALSE,INC,,Male,,,T60,.6076468,2021
ECU,2014,FALSE,INC,,Female,,,B40,.4075,2021
ECU,2014,FALSE,INC,,Female,,,T60,.5925,2021
ECU,2014,FALSE,INC,R,,,,B40,.5228778,2021
ECU,2014,FALSE,INC,R,,,,T60,.4771222,2021
ECU,2014,FALSE,INC,U,,,,B40,.3416005,2021
ECU,2014,FALSE,INC,U,,,,T60,.6583995,2021
ECU,2015,FALSE,INC,,,0-14,,B40,.5329556,2021
ECU,2015,FALSE,INC,,,0-14,,T60,.4670444,2021
ECU,2015,FALSE,INC,,,15-64,,B40,.3496706,2021
ECU,2015,FALSE,INC,,,15-64,,T60,.6503294,2021
ECU,2015,FALSE,INC,,,>65,,B40,.2661301,2021
ECU,2015,FALSE,INC,,,>65,,T60,.7338699,2021
ECU,2015,FALSE,INC,,,,Primary education,B40,.4363186,2021
ECU,2015,FALSE,INC,,,,Primary education,T60,.5636814,2021
ECU,2015,FALSE,INC,,,,Tertiary education,B40,.1199327,2021
ECU,2015,FALSE,INC,,,,Tertiary education,T60,.8800673,2021
ECU,2015,FALSE,INC,,,,Secondary education,B40,.3482504,2021
ECU,2015,FALSE,INC,,,,Secondary education,T60,.6517496,2021
ECU,2015,FALSE,INC,,,,No education,B40,.5270243,2021
ECU,2015,FALSE,INC,,,,No education,T60,.4729758,2021
ECU,2015,FALSE,INC,,Male,,,B40,.393676,2021
ECU,2015,FALSE,INC,,Male,,,T60,.606324,2021
ECU,2015,FALSE,INC,,Female,,,B40,.4061637,2021
ECU,2015,FALSE,INC,,Female,,,T60,.5938363,2021
ECU,2015,FALSE,INC,R,,,,B40,.5494763,2021
ECU,2015,FALSE,INC,R,,,,T60,.4505237,2021
ECU,2015,FALSE,INC,U,,,,B40,.3290581,2021
ECU,2015,FALSE,INC,U,,,,T60,.6709419,2021
ECU,2016,FALSE,INC,,,0-14,,B40,.5218351,2021
ECU,2016,FALSE,INC,,,0-14,,T60,.4781649,2021
ECU,2016,FALSE,INC,,,15-64,,B40,.3562961,2021
ECU,2016,FALSE,INC,,,15-64,,T60,.6437039,2021
ECU,2016,FALSE,INC,,,>65,,B40,.2695351,2021
ECU,2016,FALSE,INC,,,>65,,T60,.7304649,2021
ECU,2016,FALSE,INC,,,,Primary education,B40,.4414355,2021
ECU,2016,FALSE,INC,,,,Primary education,T60,.5585645,2021
ECU,2016,FALSE,INC,,,,Tertiary education,B40,.1213832,2021
ECU,2016,FALSE,INC,,,,Tertiary education,T60,.8786168,2021
ECU,2016,FALSE,INC,,,,Secondary education,B40,.35925,2021
ECU,2016,FALSE,INC,,,,Secondary education,T60,.64075,2021
ECU,2016,FALSE,INC,,,,No education,B40,.5014058,2021
ECU,2016,FALSE,INC,,,,No education,T60,.4985942,2021
ECU,2016,FALSE,INC,,Male,,,B40,.3944812,2021
ECU,2016,FALSE,INC,,Male,,,T60,.6055188,2021
ECU,2016,FALSE,INC,,Female,,,B40,.4052877,2021
ECU,2016,FALSE,INC,,Female,,,T60,.5947123,2021
ECU,2016,FALSE,INC,R,,,,B40,.5384564,2021
ECU,2016,FALSE,INC,R,,,,T60,.4615436,2021
ECU,2016,FALSE,INC,U,,,,B40,.3347059,2021
ECU,2016,FALSE,INC,U,,,,T60,.6652942,2021
ECU,2017,FALSE,INC,,,0-14,,B40,.5368605,2021
ECU,2017,FALSE,INC,,,0-14,,T60,.4631395,2021
ECU,2017,FALSE,INC,,,15-64,,B40,.3504213,2021
ECU,2017,FALSE,INC,,,15-64,,T60,.6495787,2021
ECU,2017,FALSE,INC,,,>65,,B40,.2709003,2021
ECU,2017,FALSE,INC,,,>65,,T60,.7290998,2021
ECU,2017,FALSE,INC,,,,Primary education,B40,.4365352,2021
ECU,2017,FALSE,INC,,,,Primary education,T60,.5634648,2021
ECU,2017,FALSE,INC,,,,Tertiary education,B40,.1250106,2021
ECU,2017,FALSE,INC,,,,Tertiary education,T60,.8749894,2021
ECU,2017,FALSE,INC,,,,Secondary education,B40,.3516491,2021
ECU,2017,FALSE,INC,,,,Secondary education,T60,.6483509,2021
ECU,2017,FALSE,INC,,,,No education,B40,.5080035,2021
ECU,2017,FALSE,INC,,,,No education,T60,.4919966,2021
ECU,2017,FALSE,INC,,Male,,,B40,.3931535,2021
ECU,2017,FALSE,INC,,Male,,,T60,.6068465,2021
ECU,2017,FALSE,INC,,Female,,,B40,.4066548,2021
ECU,2017,FALSE,INC,,Female,,,T60,.5933452,2021
ECU,2017,FALSE,INC,R,,,,B40,.5593231,2021
ECU,2017,FALSE,INC,R,,,,T60,.4406768,2021
ECU,2017,FALSE,INC,U,,,,B40,.3256398,2021
ECU,2017,FALSE,INC,U,,,,T60,.6743603,2021
ECU,2018,FALSE,INC,,,0-14,,B40,.541091,2021
ECU,2018,FALSE,INC,,,0-14,,T60,.4589091,2021
ECU,2018,FALSE,INC,,,15-64,,B40,.3574299,2021
ECU,2018,FALSE,INC,,,15-64,,T60,.6425701,2021
ECU,2018,FALSE,INC,,,>65,,B40,.2368425,2021
ECU,2018,FALSE,INC,,,>65,,T60,.7631575,2021
ECU,2018,FALSE,INC,,,,Primary education,B40,.4399962,2021
ECU,2018,FALSE,INC,,,,Primary education,T60,.5600038,2021
ECU,2018,FALSE,INC,,,,Tertiary education,B40,.1169306,2021
ECU,2018,FALSE,INC,,,,Tertiary education,T60,.8830695,2021
ECU,2018,FALSE,INC,,,,Secondary education,B40,.3479382,2021
ECU,2018,FALSE,INC,,,,Secondary education,T60,.6520618,2021
ECU,2018,FALSE,INC,,,,No education,B40,.4852467,2021
ECU,2018,FALSE,INC,,,,No education,T60,.5147533,2021
ECU,2018,FALSE,INC,,Male,,,B40,.3952827,2021
ECU,2018,FALSE,INC,,Male,,,T60,.6047173,2021
ECU,2018,FALSE,INC,,Female,,,B40,.4043732,2021
ECU,2018,FALSE,INC,,Female,,,T60,.5956268,2021
ECU,2018,FALSE,INC,R,,,,B40,.5613527,2021
ECU,2018,FALSE,INC,R,,,,T60,.4386473,2021
ECU,2018,FALSE,INC,U,,,,B40,.3242685,2021
ECU,2018,FALSE,INC,U,,,,T60,.6757315,2021
ECU,2019,FALSE,INC,,,0-14,,B40,.5530953,2021
ECU,2019,FALSE,INC,,,0-14,,T60,.4469047,2021
ECU,2019,FALSE,INC,,,15-64,,B40,.3556357,2021
ECU,2019,FALSE,INC,,,15-64,,T60,.6443644,2021
ECU,2019,FALSE,INC,,,>65,,B40,.2137,2021
ECU,2019,FALSE,INC,,,>65,,T60,.7863001,2021
ECU,2019,FALSE,INC,,,,Primary education,B40,.435396,2021
ECU,2019,FALSE,INC,,,,Primary education,T60,.564604,2021
ECU,2019,FALSE,INC,,,,Tertiary education,B40,.1104004,2021
ECU,2019,FALSE,INC,,,,Tertiary education,T60,.8895996,2021
ECU,2019,FALSE,INC,,,,Secondary education,B40,.3495294,2021
ECU,2019,FALSE,INC,,,,Secondary education,T60,.6504706,2021
ECU,2019,FALSE,INC,,,,No education,B40,.4399493,2021
ECU,2019,FALSE,INC,,,,No education,T60,.5600507,2021
ECU,2019,FALSE,INC,,Male,,,B40,.3939,2021
ECU,2019,FALSE,INC,,Male,,,T60,.6061,2021
ECU,2019,FALSE,INC,,Female,,,B40,.4057535,2021
ECU,2019,FALSE,INC,,Female,,,T60,.5942465,2021
ECU,2019,FALSE,INC,R,,,,B40,.5625356,2021
ECU,2019,FALSE,INC,R,,,,T60,.4374644,2021
ECU,2019,FALSE,INC,U,,,,B40,.3235802,2021
ECU,2019,FALSE,INC,U,,,,T60,.6764198,2021
ECU,2020,FALSE,INC,,,0-14,,B40,.5536987,2021
ECU,2020,FALSE,INC,,,0-14,,T60,.4463013,2021
ECU,2020,FALSE,INC,,,15-64,,B40,.3603991,2021
ECU,2020,FALSE,INC,,,15-64,,T60,.6396009,2021
ECU,2020,FALSE,INC,,,>65,,B40,.1747937,2021
ECU,2020,FALSE,INC,,,>65,,T60,.8252063,2021
ECU,2020,FALSE,INC,,,,Primary education,B40,.3978912,2021
ECU,2020,FALSE,INC,,,,Primary education,T60,.6021088,2021
ECU,2020,FALSE,INC,,,,Tertiary education,B40,.1443652,2021
ECU,2020,FALSE,INC,,,,Tertiary education,T60,.8556348,2021
ECU,2020,FALSE,INC,,,,Secondary education,B40,.3655994,2021
ECU,2020,FALSE,INC,,,,Secondary education,T60,.6344006,2021
ECU,2020,FALSE,INC,,,,No education,B40,.3463975,2021
ECU,2020,FALSE,INC,,,,No education,T60,.6536025,2021
ECU,2020,FALSE,INC,,Male,,,B40,.3984921,2021
ECU,2020,FALSE,INC,,Male,,,T60,.6015079,2021
ECU,2020,FALSE,INC,,Female,,,B40,.4014353,2021
ECU,2020,FALSE,INC,,Female,,,T60,.5985647,2021
ECU,2020,FALSE,INC,R,,,,B40,.5409358,2021
ECU,2020,FALSE,INC,R,,,,T60,.4590642,2021
ECU,2020,FALSE,INC,U,,,,B40,.3335541,2021
ECU,2020,FALSE,INC,U,,,,T60,.6664459,2021
ECU,2021,FALSE,INC,,,0-14,,B40,.550716,2021
ECU,2021,FALSE,INC,,,0-14,,T60,.449284,2021
ECU,2021,FALSE,INC,,,15-64,,B40,.3643613,2021
ECU,2021,FALSE,INC,,,15-64,,T60,.6356387,2021
ECU,2021,FALSE,INC,,,>65,,B40,.1532267,2021
ECU,2021,FALSE,INC,,,>65,,T60,.8467733,2021
ECU,2021,FALSE,INC,,,,Primary education,B40,.3861023,2021
ECU,2021,FALSE,INC,,,,Primary education,T60,.6138977,2021
ECU,2021,FALSE,INC,,,,Tertiary education,B40,.1440076,2021
ECU,2021,FALSE,INC,,,,Tertiary education,T60,.8559924,2021
ECU,2021,FALSE,INC,,,,Secondary education,B40,.3835371,2021
ECU,2021,FALSE,INC,,,,Secondary education,T60,.6164628,2021
ECU,2021,FALSE,INC,,,,No education,B40,.3905599,2021
ECU,2021,FALSE,INC,,,,No education,T60,.6094401,2021
ECU,2021,FALSE,INC,,Male,,,B40,.3905551,2021
ECU,2021,FALSE,INC,,Male,,,T60,.6094449,2021
ECU,2021,FALSE,INC,,Female,,,B40,.4090534,2021
ECU,2021,FALSE,INC,,Female,,,T60,.5909466,2021
ECU,2021,FALSE,INC,R,,,,B40,.5055802,2021
ECU,2021,FALSE,INC,R,,,,T60,.4944198,2021
ECU,2021,FALSE,INC,U,,,,B40,.3503719,2021
ECU,2021,FALSE,INC,U,,,,T60,.6496281,2021
ECU,2022,FALSE,INC,,,0-14,,B40,.5753677,2021
ECU,2022,FALSE,INC,,,0-14,,T60,.4246323,2021
ECU,2022,FALSE,INC,,,15-64,,B40,.3508587,2021
ECU,2022,FALSE,INC,,,15-64,,T60,.6491414,2021
ECU,2022,FALSE,INC,,,>65,,B40,.185568,2021
ECU,2022,FALSE,INC,,,>65,,T60,.814432,2021
ECU,2022,FALSE,INC,,,,Primary education,B40,.3643602,2021
ECU,2022,FALSE,INC,,,,Primary education,T60,.6356398,2021
ECU,2022,FALSE,INC,,,,Tertiary education,B40,.1166542,2021
ECU,2022,FALSE,INC,,,,Tertiary education,T60,.8833458,2021
ECU,2022,FALSE,INC,,,,Secondary education,B40,.3873748,2021
ECU,2022,FALSE,INC,,,,Secondary education,T60,.6126252,2021
ECU,2022,FALSE,INC,,,,No education,B40,.4244537,2021
ECU,2022,FALSE,INC,,,,No education,T60,.5755463,2021
ECU,2022,FALSE,INC,,Male,,,B40,.3871321,2021
ECU,2022,FALSE,INC,,Male,,,T60,.6128679,2021
ECU,2022,FALSE,INC,,Female,,,B40,.412251,2021
ECU,2022,FALSE,INC,,Female,,,T60,.5877491,2021
ECU,2022,FALSE,INC,R,,,,B40,.5342818,2021
ECU,2022,FALSE,INC,R,,,,T60,.4657182,2021
ECU,2022,FALSE,INC,U,,,,B40,.3369685,2021
ECU,2022,FALSE,INC,U,,,,T60,.6630315,2021
ECU,2023,FALSE,INC,,,0-14,,B40,.5777816,2021
ECU,2023,FALSE,INC,,,0-14,,T60,.4222184,2021
ECU,2023,FALSE,INC,,,15-64,,B40,.3462811,2021
ECU,2023,FALSE,INC,,,15-64,,T60,.6537189,2021
ECU,2023,FALSE,INC,,,>65,,B40,.2045534,2021
ECU,2023,FALSE,INC,,,>65,,T60,.7954466,2021
ECU,2023,FALSE,INC,,,,Primary education,B40,.3985729,2021
ECU,2023,FALSE,INC,,,,Primary education,T60,.6014271,2021
ECU,2023,FALSE,INC,,,,Tertiary education,B40,.0997876,2021
ECU,2023,FALSE,INC,,,,Tertiary education,T60,.9002123,2021
ECU,2023,FALSE,INC,,,,Secondary education,B40,.3636254,2021
ECU,2023,FALSE,INC,,,,Secondary education,T60,.6363746,2021
ECU,2023,FALSE,INC,,,,No education,B40,.4345478,2021
ECU,2023,FALSE,INC,,,,No education,T60,.5654522,2021
ECU,2023,FALSE,INC,,Male,,,B40,.3897697,2021
ECU,2023,FALSE,INC,,Male,,,T60,.6102303,2021
ECU,2023,FALSE,INC,,Female,,,B40,.4092003,2021
ECU,2023,FALSE,INC,,Female,,,T60,.5907997,2021
ECU,2023,FALSE,INC,R,,,,B40,.530264,2021
ECU,2023,FALSE,INC,R,,,,T60,.469736,2021
ECU,2023,FALSE,INC,U,,,,B40,.338621,2021
ECU,2023,FALSE,INC,U,,,,T60,.661379,2021
EGY,2010,FALSE,CONS,,,0-14,,B40,.5094188,2021
EGY,2010,FALSE,CONS,,,0-14,,T60,.4905812,2021
EGY,2010,FALSE,CONS,,,15-64,,B40,.3534991,2021
EGY,2010,FALSE,CONS,,,15-64,,T60,.6465009,2021
