xyzDMxyzCountry,xyzDMxyzYearRange,xyzDMxyzInterpolation,xyzDCxyzWelfareType,xyzDCxyzDistribution,xyzDPxyzSI_SPR_PCAP_ZG,xyzDCxyzPPPYear,xyzDMxyzCoverage
SVN,2010-2015,FALSE,INC,tot,-.5580438,2017,N
SVN,2010-2015,FALSE,INC,m50,-.5087757,2017,N
SVN,2010-2015,FALSE,INC,premium,-.2154536,2017,N
SVN,2012-2017,FALSE,INC,b40,2.201214,2017,N
SVN,2012-2017,FALSE,INC,tot,1.521961,2017,N
SVN,2012-2017,FALSE,INC,m50,1.566202,2017,N
SVN,2012-2017,FALSE,INC,premium,.6792533,2017,N
SVN,2013-2018,FALSE,INC,b40,3.831683,2017,N
SVN,2013-2018,FALSE,INC,tot,2.879812,2017,N
SVN,2013-2018,FALSE,INC,m50,2.803048,2017,N
SVN,2013-2018,FALSE,INC,premium,.9518712,2017,N
SVN,2014-2019,FALSE,INC,b40,3.506105,2017,N
SVN,2014-2019,FALSE,INC,tot,2.816401,2017,N
SVN,2014-2019,FALSE,INC,m50,2.896106,2017,N
SVN,2014-2019,FALSE,INC,premium,.6897042,2017,N
SVN,2015-2020,FALSE,INC,b40,4.538198,2017,N
SVN,2015-2020,FALSE,INC,tot,3.734359,2017,N
SVN,2015-2020,FALSE,INC,m50,3.6294,2017,N
SVN,2015-2020,FALSE,INC,premium,.8038387,2017,N
SVN,2016-2021,FALSE,INC,b40,4.571913,2017,N
SVN,2016-2021,FALSE,INC,tot,4.184993,2017,N
SVN,2016-2021,FALSE,INC,m50,4.007174,2017,N
SVN,2016-2021,FALSE,INC,premium,.3869205,2017,N
SWE,2007-2012,FALSE,INC,b40,1.427358,2017,N
SWE,2007-2012,FALSE,INC,tot,1.768183,2017,N
SWE,2007-2012,FALSE,INC,m50,1.704627,2017,N
SWE,2007-2012,FALSE,INC,premium,-.3408251,2017,N
SWE,2009-2014,FALSE,INC,b40,1.623461,2017,N
SWE,2009-2014,FALSE,INC,tot,2.020835,2017,N
SWE,2009-2014,FALSE,INC,m50,1.793876,2017,N
SWE,2009-2014,FALSE,INC,premium,-.3973738,2017,N
SWE,2010-2015,FALSE,INC,b40,1.799843,2017,N
SWE,2010-2015,FALSE,INC,tot,2.397681,2017,N
SWE,2010-2015,FALSE,INC,m50,2.006713,2017,N
SWE,2010-2015,FALSE,INC,premium,-.5978379,2017,N
SWE,2012-2017,FALSE,INC,b40,1.385107,2017,N
SWE,2012-2017,FALSE,INC,tot,1.976955,2017,N
SWE,2012-2017,FALSE,INC,m50,1.666499,2017,N
SWE,2012-2017,FALSE,INC,premium,-.5918478,2017,N
SWE,2013-2018,FALSE,INC,b40,.9664295,2017,N
SWE,2013-2018,FALSE,INC,tot,1.660418,2017,N
SWE,2013-2018,FALSE,INC,m50,1.541174,2017,N
SWE,2013-2018,FALSE,INC,premium,-.6939887,2017,N
SWE,2014-2019,FALSE,INC,b40,1.069848,2017,N
SWE,2014-2019,FALSE,INC,tot,1.584892,2017,N
SWE,2014-2019,FALSE,INC,m50,1.518594,2017,N
SWE,2014-2019,FALSE,INC,premium,-.5150443,2017,N
SWE,2015-2020,FALSE,INC,b40,1.293763,2017,N
SWE,2015-2020,FALSE,INC,tot,1.303646,2017,N
SWE,2015-2020,FALSE,INC,m50,1.527861,2017,N
SWE,2015-2020,FALSE,INC,premium,-.0098832,2017,N
SWE,2016-2021,FALSE,INC,b40,.3912992,2017,N
SWE,2016-2021,FALSE,INC,tot,.9253459,2017,N
SWE,2016-2021,FALSE,INC,m50,1.071648,2017,N
SWE,2016-2021,FALSE,INC,premium,-.5340468,2017,N
SWZ,2009-2016,FALSE,CONS,b40,4.665254,2017,N
SWZ,2009-2016,FALSE,CONS,tot,6.138155,2017,N
SWZ,2009-2016,FALSE,CONS,m50,4.464788,2017,N
SWZ,2009-2016,FALSE,CONS,premium,-1.472901,2017,N
SYC,2013-2018,FALSE,INC,b40,3.545805,2017,N
SYC,2013-2018,FALSE,INC,tot,-1.578733,2017,N
SYC,2013-2018,FALSE,INC,m50,4.046256,2017,N
SYC,2013-2018,FALSE,INC,premium,5.124538,2017,N
TCD,2018-2022,FALSE,CONS,b40,.0094009,2017,N
TCD,2018-2022,FALSE,CONS,tot,.5306168,2017,N
TCD,2018-2022,FALSE,CONS,m50,2.194326,2017,N
TCD,2018-2022,FALSE,CONS,premium,-.5212159,2017,N
TGO,2006-2011,FALSE,CONS,b40,-2.167538,2017,N
TGO,2006-2011,FALSE,CONS,tot,.9482237,2017,N
TGO,2006-2011,FALSE,CONS,m50,.2679559,2017,N
TGO,2006-2011,FALSE,CONS,premium,-3.115761,2017,N
TGO,2011-2015,FALSE,CONS,b40,2.554433,2017,N
TGO,2011-2015,FALSE,CONS,tot,.6207106,2017,N
TGO,2011-2015,FALSE,CONS,m50,2.13615,2017,N
TGO,2011-2015,FALSE,CONS,premium,1.933723,2017,N
TGO,2018-2021,FALSE,CONS,b40,1.518033,2017,N
TGO,2018-2021,FALSE,CONS,tot,-2.586439,2017,N
TGO,2018-2021,FALSE,CONS,m50,-.0400497,2017,N
TGO,2018-2021,FALSE,CONS,premium,4.104472,2017,N
THA,2006-2010,FALSE,CONS,b40,4.804148,2017,N
THA,2006-2010,FALSE,CONS,tot,2.960588,2017,N
THA,2006-2010,FALSE,CONS,m50,3.719717,2017,N
THA,2006-2010,FALSE,CONS,premium,1.84356,2017,N
THA,2008-2012,FALSE,CONS,b40,4.782373,2017,N
THA,2008-2012,FALSE,CONS,tot,3.954086,2017,N
THA,2008-2012,FALSE,CONS,m50,4.444965,2017,N
THA,2008-2012,FALSE,CONS,premium,.8282874,2017,N
THA,2008-2013,FALSE,CONS,b40,4.89037,2017,N
THA,2008-2013,FALSE,CONS,tot,3.476622,2017,N
THA,2008-2013,FALSE,CONS,m50,4.152146,2017,N
THA,2008-2013,FALSE,CONS,premium,1.413749,2017,N
THA,2009-2013,FALSE,CONS,b40,4.808732,2017,N
THA,2009-2013,FALSE,CONS,tot,3.489114,2017,N
THA,2009-2013,FALSE,CONS,m50,3.884693,2017,N
THA,2009-2013,FALSE,CONS,premium,1.319618,2017,N
THA,2010-2015,FALSE,CONS,b40,5.028452,2017,N
THA,2010-2015,FALSE,CONS,tot,3.03968,2017,N
THA,2010-2015,FALSE,CONS,m50,4.132865,2017,N
THA,2010-2015,FALSE,CONS,premium,1.988772,2017,N
THA,2014-2017,FALSE,CONS,b40,2.491221,2017,N
THA,2014-2017,FALSE,CONS,tot,1.971163,2017,N
THA,2014-2017,FALSE,CONS,m50,2.43184,2017,N
THA,2014-2017,FALSE,CONS,premium,.5200582,2017,N
THA,2014-2018,FALSE,CONS,b40,1.445599,2017,N
THA,2014-2018,FALSE,CONS,tot,1.148973,2017,N
THA,2014-2018,FALSE,CONS,m50,1.404018,2017,N
THA,2014-2018,FALSE,CONS,premium,.2966269,2017,N
THA,2014-2019,FALSE,CONS,b40,2.150679,2017,N
THA,2014-2019,FALSE,CONS,tot,.9828024,2017,N
THA,2014-2019,FALSE,CONS,m50,1.535903,2017,N
THA,2014-2019,FALSE,CONS,premium,1.167876,2017,N
THA,2015-2019,FALSE,CONS,b40,.6647347,2017,N
THA,2015-2019,FALSE,CONS,tot,.0811951,2017,N
THA,2015-2019,FALSE,CONS,m50,.4016258,2017,N
THA,2015-2019,FALSE,CONS,premium,.5835396,2017,N
THA,2016-2021,FALSE,CONS,b40,1.511036,2017,N
THA,2016-2021,FALSE,CONS,tot,.6835755,2017,N
THA,2016-2021,FALSE,CONS,m50,1.174971,2017,N
THA,2016-2021,FALSE,CONS,premium,.8274608,2017,N
THA,2017-2021,FALSE,CONS,b40,1.494671,2017,N
THA,2017-2021,FALSE,CONS,tot,.5521705,2017,N
THA,2017-2021,FALSE,CONS,m50,.8693396,2017,N
THA,2017-2021,FALSE,CONS,premium,.9425009,2017,N
TJK,2004-2009,FALSE,CONS,b40,7.316843,2017,N
TJK,2004-2009,FALSE,CONS,tot,5.987981,2017,N
TJK,2004-2009,FALSE,CONS,m50,6.833244,2017,N
TJK,2004-2009,FALSE,CONS,premium,1.328861,2017,N
TJK,2009-2015,FALSE,CONS,b40,1.319888,2017,N
TJK,2009-2015,FALSE,CONS,tot,2.665725,2017,N
TJK,2009-2015,FALSE,CONS,m50,2.096678,2017,N
TJK,2009-2015,FALSE,CONS,premium,-1.345837,2017,N
TON,2009-2015,FALSE,CONS,b40,-1.817516,2017,N
TON,2009-2015,FALSE,CONS,tot,-3.701753,2017,N
TON,2009-2015,FALSE,CONS,m50,-2.64265,2017,N
TON,2009-2015,FALSE,CONS,premium,1.884236,2017,N
TON,2015-2021,FALSE,CONS,b40,7.792404,2017,N
TON,2015-2021,FALSE,CONS,tot,5.124864,2017,N
TON,2015-2021,FALSE,CONS,m50,6.026531,2017,N
TON,2015-2021,FALSE,CONS,premium,2.66754,2017,N
TUN,2005-2010,FALSE,CONS,b40,3.923793,2017,N
TUN,2005-2010,FALSE,CONS,tot,3.114081,2017,N
TUN,2005-2010,FALSE,CONS,m50,3.77822,2017,N
TUN,2005-2010,FALSE,CONS,premium,.8097119,2017,N
TUN,2010-2015,FALSE,CONS,b40,5.356499,2017,N
TUN,2010-2015,FALSE,CONS,tot,3.384393,2017,N
TUN,2010-2015,FALSE,CONS,m50,3.955476,2017,N
TUN,2010-2015,FALSE,CONS,premium,1.972106,2017,N
TUN,2015-2021,FALSE,CONS,b40,.7859674,2017,N
TUN,2015-2021,FALSE,CONS,tot,.9375467,2017,N
TUN,2015-2021,FALSE,CONS,m50,.8282197,2017,N
TUN,2015-2021,FALSE,CONS,premium,-.1515794,2017,N
TUR,2006-2011,FALSE,CONS,b40,5.405273,2017,N
TUR,2006-2011,FALSE,CONS,tot,5.127629,2017,N
TUR,2006-2011,FALSE,CONS,m50,4.44864,2017,N
TUR,2006-2011,FALSE,CONS,premium,.2776446,2017,N
TUR,2007-2012,FALSE,CONS,b40,4.328762,2017,N
TUR,2007-2012,FALSE,CONS,tot,4.81052,2017,N
TUR,2007-2012,FALSE,CONS,m50,3.625511,2017,N
TUR,2007-2012,FALSE,CONS,premium,-.4817576,2017,N
TUR,2008-2013,FALSE,CONS,b40,3.183385,2017,N
TUR,2008-2013,FALSE,CONS,tot,3.536003,2017,N
TUR,2008-2013,FALSE,CONS,m50,2.554121,2017,N
TUR,2008-2013,FALSE,CONS,premium,-.3526185,2017,N
TUR,2009-2014,FALSE,CONS,b40,3.78838,2017,N
TUR,2009-2014,FALSE,CONS,tot,4.660019,2017,N
TUR,2009-2014,FALSE,CONS,m50,3.267114,2017,N
TUR,2009-2014,FALSE,CONS,premium,-.8716385,2017,N
TUR,2011-2016,FALSE,CONS,b40,2.525958,2017,N
TUR,2011-2016,FALSE,CONS,tot,3.469496,2017,N
TUR,2011-2016,FALSE,CONS,m50,2.668568,2017,N
TUR,2011-2016,FALSE,CONS,premium,-.943538,2017,N
TUR,2013-2018,FALSE,CONS,b40,2.143171,2017,N
TUR,2013-2018,FALSE,CONS,tot,2.673165,2017,N
TUR,2013-2018,FALSE,CONS,m50,1.78521,2017,N
TUR,2013-2018,FALSE,CONS,premium,-.529994,2017,N
TUR,2014-2019,FALSE,CONS,b40,.8488095,2017,N
TUR,2014-2019,FALSE,CONS,tot,1.473202,2017,N
TUR,2014-2019,FALSE,CONS,m50,1.437862,2017,N
TUR,2014-2019,FALSE,CONS,premium,-.6243926,2017,N
TUR,2017-2021,FALSE,INC,b40,2.896262,2017,N
TUR,2017-2021,FALSE,INC,tot,3.4879,2017,N
TUR,2017-2021,FALSE,INC,m50,3.207785,2017,N
TUR,2017-2021,FALSE,INC,premium,-.5916383,2017,N
TWN,2013-2016,FALSE,INC,b40,3.105587,2017,N
TWN,2013-2016,FALSE,INC,tot,2.238854,2017,N
TWN,2013-2016,FALSE,INC,m50,2.516883,2017,N
TWN,2013-2016,FALSE,INC,premium,.8667333,2017,N
TWN,2016-2021,FALSE,INC,b40,2.118393,2017,N
TWN,2016-2021,FALSE,INC,tot,2.049335,2017,N
TWN,2016-2021,FALSE,INC,m50,2.028961,2017,N
TWN,2016-2021,FALSE,INC,premium,.0690579,2017,N
TZA,2007-2011,FALSE,CONS,b40,5.346087,2017,N
TZA,2007-2011,FALSE,CONS,tot,3.368337,2017,N
TZA,2007-2011,FALSE,CONS,m50,3.78838,2017,N
TZA,2007-2011,FALSE,CONS,premium,1.97775,2017,N
TZA,2011-2018,FALSE,CONS,b40,-.1508745,2017,N
TZA,2011-2018,FALSE,CONS,tot,.9197061,2017,N
TZA,2011-2018,FALSE,CONS,m50,.1096644,2017,N
TZA,2011-2018,FALSE,CONS,premium,-1.070581,2017,N
UGA,2005-2012,FALSE,CONS,b40,4.929071,2017,N
UGA,2005-2012,FALSE,CONS,tot,4.154702,2017,N
UGA,2005-2012,FALSE,CONS,m50,4.727401,2017,N
UGA,2005-2012,FALSE,CONS,premium,.7743692,2017,N
UGA,2009-2012,FALSE,CONS,b40,4.706151,2017,N
UGA,2009-2012,FALSE,CONS,tot,2.45619,2017,N
UGA,2009-2012,FALSE,CONS,m50,4.50774,2017,N
UGA,2009-2012,FALSE,CONS,premium,2.249961,2017,N
UGA,2012-2016,FALSE,CONS,b40,-2.20134,2017,N
UGA,2012-2016,FALSE,CONS,tot,-1.007693,2017,N
UGA,2012-2016,FALSE,CONS,m50,-1.88642,2017,N
UGA,2012-2016,FALSE,CONS,premium,-1.193648,2017,N
UGA,2016-2019,FALSE,CONS,b40,.211458,2017,N
UGA,2016-2019,FALSE,CONS,tot,-.0955679,2017,N
UGA,2016-2019,FALSE,CONS,m50,.4700384,2017,N
UGA,2016-2019,FALSE,CONS,premium,.307026,2017,N
UKR,2005-2010,FALSE,CONS,b40,5.241313,2017,N
UKR,2005-2010,FALSE,CONS,tot,3.090488,2017,N
UKR,2005-2010,FALSE,CONS,m50,3.956788,2017,N
UKR,2005-2010,FALSE,CONS,premium,2.150826,2017,N
UKR,2008-2013,FALSE,CONS,b40,3.589469,2017,N
UKR,2008-2013,FALSE,CONS,tot,2.467422,2017,N
UKR,2008-2013,FALSE,CONS,m50,2.862767,2017,N
UKR,2008-2013,FALSE,CONS,premium,1.122047,2017,N
UKR,2009-2014,FALSE,CONS,b40,3.905092,2017,N
UKR,2009-2014,FALSE,CONS,tot,3.247154,2017,N
UKR,2009-2014,FALSE,CONS,m50,3.407784,2017,N
UKR,2009-2014,FALSE,CONS,premium,.657937,2017,N
UKR,2010-2015,FALSE,CONS,b40,-.3532239,2017,N
UKR,2010-2015,FALSE,CONS,tot,-.1724027,2017,N
UKR,2010-2015,FALSE,CONS,m50,-.4445247,2017,N
UKR,2010-2015,FALSE,CONS,premium,-.1808211,2017,N
UKR,2011-2016,FALSE,CONS,b40,-.8271989,2017,N
UKR,2011-2016,FALSE,CONS,tot,-.6687349,2017,N
UKR,2011-2016,FALSE,CONS,m50,-.5962241,2017,N
UKR,2011-2016,FALSE,CONS,premium,-.158464,2017,N
UKR,2013-2018,FALSE,CONS,b40,-.5872986,2017,N
UKR,2013-2018,FALSE,CONS,tot,.1440883,2017,N
UKR,2013-2018,FALSE,CONS,m50,-.0966281,2017,N
UKR,2013-2018,FALSE,CONS,premium,-.7313868,2017,N
UKR,2014-2019,FALSE,CONS,b40,1.714491,2017,N
UKR,2014-2019,FALSE,CONS,tot,2.824114,2017,N
UKR,2014-2019,FALSE,CONS,m50,2.486609,2017,N
UKR,2014-2019,FALSE,CONS,premium,-1.109623,2017,N
UKR,2015-2020,FALSE,CONS,b40,4.129572,2017,N
UKR,2015-2020,FALSE,CONS,tot,4.116076,2017,N
UKR,2015-2020,FALSE,CONS,m50,4.067745,2017,N
UKR,2015-2020,FALSE,CONS,premium,.0134959,2017,N
URY,2006-2011,FALSE,INC,b40,9.050758,2017,N
URY,2006-2011,FALSE,INC,tot,6.77317,2017,N
URY,2006-2011,FALSE,INC,m50,8.621565,2017,N
URY,2006-2011,FALSE,INC,premium,2.277588,2017,N
URY,2007-2012,FALSE,INC,b40,8.522204,2017,N
URY,2007-2012,FALSE,INC,tot,4.917946,2017,N
URY,2007-2012,FALSE,INC,m50,7.904973,2017,N
URY,2007-2012,FALSE,INC,premium,3.604258,2017,N
URY,2009-2014,FALSE,INC,b40,6.65428,2017,N
URY,2009-2014,FALSE,INC,tot,3.457655,2017,N
URY,2009-2014,FALSE,INC,m50,5.742665,2017,N
URY,2009-2014,FALSE,INC,premium,3.196625,2017,N
URY,2011-2016,FALSE,INC,b40,3.185535,2017,N
URY,2011-2016,FALSE,INC,tot,1.786555,2017,N
URY,2011-2016,FALSE,INC,m50,2.773483,2017,N
URY,2011-2016,FALSE,INC,premium,1.39898,2017,N
URY,2012-2017,FALSE,INC,b40,3.212724,2017,N
URY,2012-2017,FALSE,INC,tot,2.573238,2017,N
URY,2012-2017,FALSE,INC,m50,2.645874,2017,N
URY,2012-2017,FALSE,INC,premium,.6394866,2017,N
URY,2013-2018,FALSE,INC,b40,2.003818,2017,N
URY,2013-2018,FALSE,INC,tot,1.427853,2017,N
URY,2013-2018,FALSE,INC,m50,1.422089,2017,N
URY,2013-2018,FALSE,INC,premium,.5759646,2017,N
URY,2014-2019,FALSE,INC,b40,.3267344,2017,N
URY,2014-2019,FALSE,INC,tot,-.0037314,2017,N
URY,2014-2019,FALSE,INC,m50,-.0189985,2017,N
URY,2014-2019,FALSE,INC,premium,.3304659,2017,N
USA,2010-2016,FALSE,INC,b40,1.266891,2017,N
USA,2010-2016,FALSE,INC,tot,1.644232,2017,N
USA,2010-2016,FALSE,INC,m50,1.228188,2017,N
USA,2010-2016,FALSE,INC,premium,-.3773417,2017,N
USA,2013-2018,FALSE,INC,b40,2.717969,2017,N
USA,2013-2018,FALSE,INC,tot,3.083822,2017,N
USA,2013-2018,FALSE,INC,m50,2.837059,2017,N
USA,2013-2018,FALSE,INC,premium,-.3658528,2017,N
USA,2014-2019,FALSE,INC,b40,4.101563,2017,N
USA,2014-2019,FALSE,INC,tot,4.274988,2017,N
USA,2014-2019,FALSE,INC,m50,4.665134,2017,N
USA,2014-2019,FALSE,INC,premium,-.1734257,2017,N
USA,2015-2020,FALSE,INC,b40,4.92532,2017,N
USA,2015-2020,FALSE,INC,tot,4.014154,2017,N
USA,2015-2020,FALSE,INC,m50,4.670492,2017,N
USA,2015-2020,FALSE,INC,premium,.9111657,2017,N
USA,2016-2021,FALSE,INC,b40,4.270779,2017,N
USA,2016-2021,FALSE,INC,tot,2.983017,2017,N
USA,2016-2021,FALSE,INC,m50,2.945655,2017,N
USA,2016-2021,FALSE,INC,premium,1.287762,2017,N
VNM,2004-2010,FALSE,CONS,b40,12.22018,2017,N
VNM,2004-2010,FALSE,CONS,tot,13.3979,2017,N
VNM,2004-2010,FALSE,CONS,m50,13.09217,2017,N
VNM,2004-2010,FALSE,CONS,premium,-1.17772,2017,N
VNM,2010-2014,FALSE,CONS,b40,4.661685,2017,N
VNM,2010-2014,FALSE,CONS,tot,2.145951,2017,N
VNM,2010-2014,FALSE,CONS,m50,4.528384,2017,N
VNM,2010-2014,FALSE,CONS,premium,2.515735,2017,N
VNM,2010-2016,FALSE,CONS,b40,5.317241,2017,N
VNM,2010-2016,FALSE,CONS,tot,3.88799,2017,N
VNM,2010-2016,FALSE,CONS,m50,5.401426,2017,N
VNM,2010-2016,FALSE,CONS,premium,1.429252,2017,N
VNM,2012-2016,FALSE,CONS,b40,5.290115,2017,N
VNM,2012-2016,FALSE,CONS,tot,5.149904,2017,N
VNM,2012-2016,FALSE,CONS,m50,5.432581,2017,N
VNM,2012-2016,FALSE,CONS,premium,.1402106,2017,N
VNM,2012-2018,FALSE,CONS,b40,5.151011,2017,N
VNM,2012-2018,FALSE,CONS,tot,5.25787,2017,N
VNM,2012-2018,FALSE,CONS,m50,5.403729,2017,N
VNM,2012-2018,FALSE,CONS,premium,-.1068587,2017,N
VNM,2014-2018,FALSE,CONS,b40,5.753334,2017,N
VNM,2014-2018,FALSE,CONS,tot,6.46328,2017,N
VNM,2014-2018,FALSE,CONS,m50,6.253837,2017,N
VNM,2014-2018,FALSE,CONS,premium,-.7099462,2017,N
VNM,2016-2020,FALSE,CONS,b40,4.705409,2017,N
VNM,2016-2020,FALSE,CONS,tot,5.609275,2017,N
VNM,2016-2020,FALSE,CONS,m50,4.921833,2017,N
VNM,2016-2020,FALSE,CONS,premium,-.9038658,2017,N
VNM,2016-2022,FALSE,CONS,b40,2.607522,2017,N
VNM,2016-2022,FALSE,CONS,tot,2.778577,2017,N
VNM,2016-2022,FALSE,CONS,m50,2.558776,2017,N
VNM,2016-2022,FALSE,CONS,premium,-.1710553,2017,N
XKX,2012-2015,FALSE,CONS,b40,3.56578,2017,N
XKX,2012-2015,FALSE,CONS,tot,1.6777,2017,N
XKX,2012-2015,FALSE,CONS,m50,2.053447,2017,N
XKX,2012-2015,FALSE,CONS,premium,1.88808,2017,N
XKX,2012-2017,FALSE,CONS,b40,2.356366,2017,N
XKX,2012-2017,FALSE,CONS,tot,1.88955,2017,N
XKX,2012-2017,FALSE,CONS,m50,1.5279,2017,N
XKX,2012-2017,FALSE,CONS,premium,.4668162,2017,N
ZAF,2005-2010,FALSE,CONS,b40,5.546536,2017,N
ZAF,2005-2010,FALSE,CONS,tot,5.88026,2017,N
ZAF,2005-2010,FALSE,CONS,m50,7.022017,2017,N
ZAF,2005-2010,FALSE,CONS,premium,-.3337231,2017,N
ZAF,2010-2014,FALSE,CONS,b40,-1.360486,2017,N
ZAF,2010-2014,FALSE,CONS,tot,-1.253604,2017,N
ZAF,2010-2014,FALSE,CONS,m50,-.940955,2017,N
ZAF,2010-2014,FALSE,CONS,premium,-.106882,2017,N
ZMB,2010-2015,FALSE,CONS,b40,-1.976578,2017,N
ZMB,2010-2015,FALSE,CONS,tot,2.107824,2017,N
ZMB,2010-2015,FALSE,CONS,m50,.9011616,2017,N
ZMB,2010-2015,FALSE,CONS,premium,-4.084402,2017,N
ZMB,2015-2022,FALSE,CONS,b40,.1020194,2017,N
ZMB,2015-2022,FALSE,CONS,tot,-2.300878,2017,N
ZMB,2015-2022,FALSE,CONS,m50,-1.130708,2017,N
ZMB,2015-2022,FALSE,CONS,premium,2.402897,2017,N
ZWE,2011-2017,FALSE,CONS,b40,-3.749365,2017,N
ZWE,2011-2017,FALSE,CONS,tot,-3.499501,2017,N
ZWE,2011-2017,FALSE,CONS,m50,-4.540431,2017,N
ZWE,2011-2017,FALSE,CONS,premium,-.2498636,2017,N
ZWE,2017-2019,FALSE,CONS,b40,-7.317036,2017,N
ZWE,2017-2019,FALSE,CONS,tot,1.026513,2017,N
ZWE,2017-2019,FALSE,CONS,m50,-3.898137,2017,N
ZWE,2017-2019,FALSE,CONS,premium,-8.343549,2017,N
