xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdpxyzsi_mpm_educ,xyzdpxyzsi_mpm_edue,xyzdpxyzsi_mpm_elec,xyzdpxyzsi_mpm_imps,xyzdpxyzsi_mpm_impw,xyzdpxyzsi_mpm_poor,xyzdpxyzsi_mpm_mdhc,survname,comparable_spell,xyzdcxyzpppyear,xyzdcxyzcoverage
BRA,2017,FALSE,INC,.1651901,.0057312,.0023286,.3604706,.0214377,.0693896,.0772324,PNADC-E1,2012-2023,2021,N
BRA,2017,FALSE,INC,.1651901,.0057312,.0023286,.3604706,.0214377,.0530275,.0619021,PNADC-E1,2012-2023,2017,N
BRA,2018,FALSE,INC,.1579359,.0052994,.0027178,.3587137,.0179757,.0688492,.0752854,PNADC-E1,2012-2023,2021,N
BRA,2018,FALSE,INC,.1579359,.0052994,.0027178,.3587137,.0179757,.0530607,.0603041,PNADC-E1,2012-2023,2017,N
BRA,2019,FALSE,INC,.1501112,.004414,.0024595,.3434228,.0178277,.0540922,.0609172,PNADC-E1,2012-2023,2017,N
BRA,2019,FALSE,INC,.1501112,.004414,.0024595,.3434228,.0178277,.0702031,.0762776,PNADC-E1,2012-2023,2021,N
BRA,2022,FALSE,INC,.131627,.0044616,.0020542,.3257976,.0130081,.035053,.0407191,PNADC-E1,2012-2023,2017,N
BRA,2022,FALSE,INC,.131627,.0044616,.0020542,.3257976,.0130081,.0485427,.0537092,PNADC-E1,2012-2023,2021,N
BRA,2023,FALSE,INC,.1339079,.0036979,.0020888,.321367,.0122026,.0381559,.0429204,PNADC-E1,2012-2023,2021,N
BRA,2023,FALSE,INC,.1339079,.0036979,.0020888,.321367,.0122026,.0267017,.0317761,PNADC-E1,2012-2023,2017,N
BRB,2016,FALSE,CONS,.0036774,.0015266,.0303054,.0410485,.0085973,.0049145,.0065937,BSLC,2016,2021,N
BRB,2016,FALSE,CONS,.0036774,.0015266,.0303054,.0410485,.0085973,.0015512,.0032304,BSLC,2016,2017,N
BTN,2012,FALSE,CONS,.4994605,.0652987,.1290476,.3376439,.0172566,.0173033,.1075637,BLSS,2007-2017,2017,N
BTN,2012,FALSE,CONS,.4994605,.0652987,.1290476,.3376439,.0172566,.0364689,.123478,BLSS,2007-2017,2021,N
BTN,2017,FALSE,CONS,.407583,.0412316,.0189661,.1431859,.0042957,.026142,.0493121,BLSS,2007-2017,2021,N
BTN,2017,FALSE,CONS,.407583,.0412316,.0189661,.1431859,.0042957,.0094576,.0333084,BLSS,2007-2017,2017,N
BTN,2022,FALSE,CONS,.1494913,.0375297,.0022913,.0707523,.0004495,.0001338,.0127938,BLSS,2022,2021,N
BTN,2022,FALSE,CONS,.1494913,.0375297,.0022913,.0707523,.0004495,.0000154,.0126754,BLSS,2022,2017,N
BWA,2015,FALSE,CONS,.0746238,.0420377,.3546946,.5204779,.0365875,.2098696,.2559934,BMTHS,2002-2015,2021,N
BWA,2015,FALSE,CONS,.0746238,.0420377,.3546946,.5204779,.0365875,.138751,.1953457,BMTHS,2002-2015,2017,N
CHE,2008,FALSE,INC,.0008491,,0,,0,.0006848,.0015339,EU-SILC,2006-2022,2017,N
CHE,2008,FALSE,INC,.0008491,,0,,0,.0007835,.0016326,EU-SILC,2006-2022,2021,N
CHE,2009,FALSE,INC,.0002349,,0,,0,.0003806,.0006155,EU-SILC,2006-2022,2021,N
CHE,2009,FALSE,INC,.0002349,,0,,0,.0003806,.0006155,EU-SILC,2006-2022,2017,N
CHE,2010,FALSE,INC,.0003618,,0,.0005853,.000733,.0004867,.0008485,EU-SILC,2006-2022,2017,N
CHE,2010,FALSE,INC,.0003618,,0,.0005853,.000733,.0007125,.0010743,EU-SILC,2006-2022,2021,N
CHE,2011,FALSE,INC,.0000749,,0,.0005517,.0010133,.0000311,.000106,EU-SILC,2006-2022,2017,N
CHE,2011,FALSE,INC,.0000749,,0,.0005517,.0010133,.0001051,.0001801,EU-SILC,2006-2022,2021,N
CHE,2012,FALSE,INC,0,,0,.0000752,.0000437,.0000897,.0000897,EU-SILC,2006-2022,2017,N
CHE,2012,FALSE,INC,0,,0,.0000752,.0000437,.0000897,.0000897,EU-SILC,2006-2022,2021,N
CHE,2013,FALSE,INC,0,,0,.0016377,.0022935,.0004218,.0004218,EU-SILC,2006-2022,2021,N
CHE,2013,FALSE,INC,0,,0,.0016377,.0022935,.0004218,.0004218,EU-SILC,2006-2022,2017,N
CHE,2014,FALSE,INC,.000835,,0,.0003164,.0006977,.0003277,.0011627,EU-SILC,2006-2022,2021,N
CHE,2014,FALSE,INC,.000835,,0,.0003164,.0006977,.0003277,.0011627,EU-SILC,2006-2022,2017,N
CHE,2015,FALSE,INC,.0001766,,0,.0000727,.0001208,.0003054,.000482,EU-SILC,2006-2022,2017,N
CHE,2015,FALSE,INC,.0001766,,0,.0000727,.0001208,.0003054,.000482,EU-SILC,2006-2022,2021,N
CHE,2016,FALSE,INC,.0002324,,0,.0003336,.0006931,.0004492,.0006816,EU-SILC,2006-2022,2021,N
CHE,2016,FALSE,INC,.0002324,,0,.0003336,.0006931,.0003428,.0005752,EU-SILC,2006-2022,2017,N
CHE,2017,FALSE,INC,.0000881,,0,.0002952,.0008327,.0002183,.0003064,EU-SILC,2006-2022,2021,N
CHE,2017,FALSE,INC,.0000881,,0,.0002952,.0008327,0,.0000881,EU-SILC,2006-2022,2017,N
CHE,2018,FALSE,INC,.0004279,,0,.0006708,.0007862,.0003526,.0007805,EU-SILC,2006-2022,2021,N
CHE,2018,FALSE,INC,.0004279,,0,.0006708,.0007862,.000305,.000733,EU-SILC,2006-2022,2017,N
CHE,2019,FALSE,INC,.0007134,,0,.0002712,.0005696,.0001739,.0008873,EU-SILC,2006-2022,2017,N
CHE,2019,FALSE,INC,.0007134,,0,.0002712,.0005696,.0001739,.0008873,EU-SILC,2006-2022,2021,N
CHE,2020,FALSE,INC,.0007811,,0,,0,.000372,.0011531,EU-SILC,2006-2022,2017,N
CHE,2020,FALSE,INC,.0007811,,0,,0,.0007053,.0014863,EU-SILC,2006-2022,2021,N
CHE,2021,FALSE,INC,.000679,,0,,0,.0002607,.0009398,EU-SILC,2006-2022,2017,N
CHE,2021,FALSE,INC,.000679,,0,,0,.0003814,.0010605,EU-SILC,2006-2022,2021,N
CHE,2022,FALSE,INC,.0008453,,0,,0,.0000889,.0009342,EU-SILC,2006-2022,2017,N
CHE,2022,FALSE,INC,.0008453,,0,,0,.0020869,.0029323,EU-SILC,2006-2022,2021,N
CHL,2011,FALSE,INC,.0452977,.0052537,.00319,.0045321,.0161609,.0165612,.0173984,CASEN,2006-2022,2021,N
CHL,2011,FALSE,INC,.0452977,.0052537,.00319,.0045321,.0161609,.0090388,.0099191,CASEN,2006-2022,2017,N
CHL,2013,FALSE,INC,.0387387,.0036895,.0031345,.005302,.010409,.0078041,.0086257,CASEN,2006-2022,2021,N
CHL,2013,FALSE,INC,.0387387,.0036895,.0031345,.005302,.010409,.0051712,.0060058,CASEN,2006-2022,2017,N
CHL,2015,FALSE,INC,.0345935,.0027672,.002103,.0050074,.0091301,.0042928,.0047007,CASEN,2006-2022,2017,N
CHL,2015,FALSE,INC,.0345935,.0027672,.002103,.0050074,.0091301,.0067475,.0071544,CASEN,2006-2022,2021,N
CHL,2017,FALSE,INC,.0330709,.0042703,.0028446,.0062299,.0122845,.0035971,.0042356,CASEN,2006-2022,2017,N
CHL,2017,FALSE,INC,.0330709,.0042703,.0028446,.0062299,.0122845,.0048276,.0054661,CASEN,2006-2022,2021,N
CHL,2020,FALSE,INC,.0320291,.0323041,,.015305,.010725,.0172204,.021919,CASEN,2006-2022,2021,N
CHL,2020,FALSE,INC,.0320291,.0323041,,.015305,.010725,.0134157,.0181606,CASEN,2006-2022,2017,N
CHL,2022,FALSE,INC,.0321419,.0037828,.0028926,.0116792,.011117,.0039505,.0046388,CASEN,2006-2022,2017,N
CHL,2022,FALSE,INC,.0321419,.0037828,.0028926,.0116792,.011117,.0051984,.0058576,CASEN,2006-2022,2021,N
CIV,2015,FALSE,CONS,.5311266,.2556805,.3742282,.59466,.2328399,.4751866,.6034743,ENV,2002-2015,2021,N
CIV,2015,FALSE,CONS,.5311266,.2556805,.3742282,.59466,.2328399,.3344714,.5239866,ENV,2002-2015,2017,N
CIV,2018,FALSE,CONS,.4756882,.3038285,.1809883,.6441042,.2067475,.1150222,.3700555,EHCVM,2018-2021,2017,N
CIV,2018,FALSE,CONS,.4756882,.3038285,.1809883,.6441042,.2067475,.2274469,.4197583,EHCVM,2018-2021,2021,N
CIV,2021,FALSE,CONS,.4264862,.2471706,.0926097,.598889,.1727584,.2090261,.3491679,EHCVM,2018-2021,2021,N
CIV,2021,FALSE,CONS,.4264862,.2471706,.0926097,.598889,.1727584,.0973319,.2868415,EHCVM,2018-2021,2017,N
CMR,2014,FALSE,CONS,.24299,.15942,.0119847,.3891992,.2319284,.2902593,.3945054,ECAM-IV,2001-2014,2021,N
CMR,2014,FALSE,CONS,.24299,.15942,.0119847,.3891992,.2319284,.2565752,.375353,ECAM-IV,2001-2014,2017,N
CMR,2021,FALSE,CONS,.5598004,.242322,.3690507,.5248681,.190855,.266918,.4271978,ECAM-V,2021,2021,N
CMR,2021,FALSE,CONS,.5598004,.242322,.3690507,.5248681,.190855,.2299222,.4099594,ECAM-V,2021,2017,N
COD,2012,FALSE,CONS,.2191717,.0798226,.8298409,.7999471,.4789557,.6968846,.7821154,E123,2004-2012,2017,N
COD,2012,FALSE,CONS,.2191717,.0798226,.8298409,.7999471,.4789557,.7890077,.8381769,E123,2004-2012,2021,N
COD,2020,FALSE,CONS,.1899239,.1015635,.6893688,.8169861,.4529266,.8531767,.8795612,EGI-ODD,2020,2021,N
COD,2020,FALSE,CONS,.1899239,.1015635,.6893688,.8169861,.4529266,.7894201,.834337,EGI-ODD,2020,2017,N
COG,2011,FALSE,CONS,.1319667,.0225018,.2985148,.4726284,.2335839,.3535745,.4155791,ECOM,2005-2011,2017,N
COG,2011,FALSE,CONS,.1319667,.0225018,.2985148,.4726284,.2335839,.3921688,.4446257,ECOM,2005-2011,2021,N
COL,2010,FALSE,INC,.0837559,.0367338,.0339586,.1358154,.0274388,.0828506,.0987947,GEIH,2008-2020,2017,N
COL,2010,FALSE,INC,.0837559,.0367338,.0339586,.1358154,.0274388,.1311104,.1438938,GEIH,2008-2020,2021,N
COL,2011,FALSE,INC,.0787827,.0387961,.0323008,.1346819,.0251945,.0682821,.0839716,GEIH,2008-2020,2017,N
COL,2011,FALSE,INC,.0787827,.0387961,.0323008,.1346819,.0251945,.1123784,.1254812,GEIH,2008-2020,2021,N
COL,2012,FALSE,INC,.0764542,.0354895,.0294568,.1314853,.0254569,.1088609,.1200589,GEIH,2008-2020,2021,N
COL,2012,FALSE,INC,.0764542,.0354895,.0294568,.1314853,.0254569,.0671516,.0809077,GEIH,2008-2020,2017,N
COL,2013,FALSE,INC,.0715859,.0296344,.0243356,.1200202,.0256763,.0993941,.1089669,GEIH,2008-2020,2021,N
COL,2013,FALSE,INC,.0715859,.0296344,.0243356,.1200202,.0256763,.061117,.0722811,GEIH,2008-2020,2017,N
COL,2014,FALSE,INC,.0664661,.0302802,.0236858,.1181763,.0224362,.0899101,.097911,GEIH,2008-2020,2021,N
COL,2014,FALSE,INC,.0664661,.0302802,.0236858,.1181763,.0224362,.0543138,.0641427,GEIH,2008-2020,2017,N
COL,2015,FALSE,INC,.0642401,.0286175,.0189172,.1067338,.0219655,.0492548,.0580233,GEIH,2008-2020,2017,N
COL,2015,FALSE,INC,.0642401,.0286175,.0189172,.1067338,.0219655,.0807843,.0878146,GEIH,2008-2020,2021,N
COL,2016,FALSE,INC,.0599429,.0269031,.0164196,.088921,.022366,.0491353,.0563143,GEIH,2008-2020,2017,N
COL,2016,FALSE,INC,.0599429,.0269031,.0164196,.088921,.022366,.0798063,.0857055,GEIH,2008-2020,2021,N
COL,2017,FALSE,INC,.0572042,.025424,.0154121,.087172,.0228581,.0730628,.0787376,GEIH,2008-2020,2021,N
COL,2017,FALSE,INC,.0572042,.025424,.0154121,.087172,.0228581,.0433946,.050278,GEIH,2008-2020,2017,N
COL,2018,FALSE,INC,.0545971,.0261808,.0148084,.0834874,.0249276,.0449826,.0514443,GEIH,2008-2020,2017,N
COL,2018,FALSE,INC,.0545971,.0261808,.0148084,.0834874,.0249276,.0737823,.0793985,GEIH,2008-2020,2021,N
COL,2019,FALSE,INC,.0505992,.0283748,.0132122,.0816692,.0244448,.0528474,.0585251,GEIH,2008-2020,2017,N
COL,2019,FALSE,INC,.0505992,.0283748,.0132122,.0816692,.0244448,.0878907,.0925101,GEIH,2008-2020,2021,N
COL,2020,FALSE,INC,.0540967,.0289024,.0153079,.0876511,.0302026,.0734904,.0788189,GEIH,2008-2020,2017,N
COL,2020,FALSE,INC,.0540967,.0289024,.0153079,.0876511,.0302026,.1145067,.1191315,GEIH,2008-2020,2021,N
COL,2021,FALSE,INC,.050501,.027942,.0111097,.0767339,.0172101,.0733467,.0769817,GEIH,2021-2023,2017,N
COL,2021,FALSE,INC,.050501,.027942,.0111097,.0767339,.0172101,.1122837,.115324,GEIH,2021-2023,2021,N
COL,2022,FALSE,INC,.050225,.0271846,.0139078,.0685164,.030224,.0603655,.0650938,GEIH,2021-2023,2017,N
COL,2022,FALSE,INC,.050225,.0271846,.0139078,.0685164,.030224,.092662,.0965418,GEIH,2021-2023,2021,N
COL,2023,FALSE,INC,.0495707,.0224947,.0130797,.0645744,.0267139,.0768696,.0806663,GEIH,2021-2023,2021,N
COL,2023,FALSE,INC,.0495707,.0224947,.0130797,.0645744,.0267139,.0483535,.0527879,GEIH,2021-2023,2017,N
COM,2014,FALSE,CONS,.1525051,.0727462,.284703,.6722199,.0638508,.1864372,.262547,EESIC,2014,2017,N
COM,2014,FALSE,CONS,.1525051,.0727462,.284703,.6722199,.0638508,.3135696,.3662325,EESIC,2014,2021,N
CPV,2015,FALSE,CONS,.1158946,.0268418,.0988584,.3021393,.1110136,.1460408,.1699195,IDRF,2015,2021,N
CPV,2015,FALSE,CONS,.1158946,.0268418,.0988584,.3021393,.1110136,.0456423,.0758131,IDRF,2015,2017,N
CRI,2010,FALSE,INC,.0508329,.0180334,.0085301,.0423298,.0097616,.0220914,.0271256,ENAHO,2010-2024,2021,N
CRI,2010,FALSE,INC,.0508329,.0180334,.0085301,.0423298,.0097616,.0148935,.020384,ENAHO,2010-2024,2017,N
CRI,2011,FALSE,INC,.045797,.0170276,.0051498,.0348892,.0080435,.017503,.0212825,ENAHO,2010-2024,2017,N
CRI,2011,FALSE,INC,.045797,.0170276,.0051498,.0348892,.0080435,.0272385,.0303971,ENAHO,2010-2024,2021,N
CRI,2012,FALSE,INC,.0450456,.0172064,.0030059,.0281948,.006528,.0167337,.0194836,ENAHO,2010-2024,2017,N
CRI,2012,FALSE,INC,.0450456,.0172064,.0030059,.0281948,.006528,.025628,.0281332,ENAHO,2010-2024,2021,N
CRI,2013,FALSE,INC,.0439931,.0138617,.0027903,.0293371,.006291,.0264209,.0289952,ENAHO,2010-2024,2021,N
CRI,2013,FALSE,INC,.0439931,.0138617,.0027903,.0293371,.006291,.0164258,.0192735,ENAHO,2010-2024,2017,N
CRI,2014,FALSE,INC,.0438084,.0101442,.0056856,.0245501,.0048452,.015053,.017657,ENAHO,2010-2024,2017,N
CRI,2014,FALSE,INC,.0438084,.0101442,.0056856,.0245501,.0048452,.0238714,.0259686,ENAHO,2010-2024,2021,N
CRI,2015,FALSE,INC,.044593,.013816,.0061233,.0253821,.0051049,.0244015,.0273363,ENAHO,2010-2024,2021,N
CRI,2015,FALSE,INC,.044593,.013816,.0061233,.0253821,.0051049,.0157323,.0188421,ENAHO,2010-2024,2017,N
CRI,2016,FALSE,INC,.047513,.0102663,.0046466,.0267875,.0058232,.0133674,.0168188,ENAHO,2010-2024,2017,N
CRI,2016,FALSE,INC,.047513,.0102663,.0046466,.0267875,.0058232,.024029,.0272109,ENAHO,2010-2024,2021,N
CRI,2017,FALSE,INC,.0460955,.0087365,.0031627,.0253965,.0040359,.0174888,.0199251,ENAHO,2010-2024,2021,N
CRI,2017,FALSE,INC,.0460955,.0087365,.0031627,.0253965,.0040359,.0117235,.0142334,ENAHO,2010-2024,2017,N
CRI,2018,FALSE,INC,.043461,.0099867,.0033252,.0243385,.0037427,.0150575,.0174642,ENAHO,2010-2024,2017,N
CRI,2018,FALSE,INC,.043461,.0099867,.0033252,.0243385,.0037427,.0232072,.0252358,ENAHO,2010-2024,2021,N
CRI,2019,FALSE,INC,.0395138,.0054789,.0028693,.0200803,.0042837,.0105714,.0116377,ENAHO,2010-2024,2017,N
CRI,2019,FALSE,INC,.0395138,.0054789,.0028693,.0200803,.0042837,.0172984,.0183646,ENAHO,2010-2024,2021,N
CRI,2020,FALSE,INC,.033989,.0050996,.0010459,.0173225,.0009049,.0229133,.0233576,ENAHO,2010-2024,2017,N
CRI,2020,FALSE,INC,.033989,.0050996,.0010459,.0173225,.0009049,.0335178,.0339621,ENAHO,2010-2024,2021,N
CRI,2021,FALSE,INC,.036507,.0045229,.0026144,.0208638,.0025212,.0124219,.0132034,ENAHO,2010-2024,2017,N
CRI,2021,FALSE,INC,.036507,.0045229,.0026144,.0208638,.0025212,.0215962,.022128,ENAHO,2010-2024,2021,N
CRI,2022,FALSE,INC,.0387361,.0037931,.0016415,.0153566,.0021502,.0088687,.0100342,ENAHO,2010-2024,2017,N
CRI,2022,FALSE,INC,.0387361,.0037931,.0016415,.0153566,.0021502,.0159877,.0171531,ENAHO,2010-2024,2021,N
CRI,2023,FALSE,INC,.0369184,.0046191,.0017007,.013151,.0034424,.0088262,.0092747,ENAHO,2010-2024,2017,N
CRI,2023,FALSE,INC,.0369184,.0046191,.0017007,.013151,.0034424,.0153955,.0158441,ENAHO,2010-2024,2021,N
CRI,2024,FALSE,INC,.0334092,.0044417,.0014768,.0122294,.0016661,.0083973,.0088061,ENAHO,2010-2024,2017,N
CRI,2024,FALSE,INC,.0334092,.0044417,.0014768,.0122294,.0016661,.0128371,.0132459,ENAHO,2010-2024,2021,N
CYP,2008,FALSE,INC,.0282538,,0,,0,.0000847,.0283385,EU-SILC,2004-2023,2017,N
CYP,2008,FALSE,INC,.0282538,,0,,0,.0000847,.0283385,EU-SILC,2004-2023,2021,N
CYP,2009,FALSE,INC,.0234006,,0,,0,.0011196,.0245203,EU-SILC,2004-2023,2017,N
CYP,2009,FALSE,INC,.0234006,,0,,0,.0011196,.0245203,EU-SILC,2004-2023,2021,N
CYP,2010,FALSE,INC,.0252044,,0,.0115129,.0110868,.0003667,.0255711,EU-SILC,2004-2023,2017,N
CYP,2010,FALSE,INC,.0252044,,0,.0115129,.0110868,.0005882,.0257926,EU-SILC,2004-2023,2021,N
CYP,2011,FALSE,INC,.0203617,,0,.0094176,.0093652,.0000805,.0204031,EU-SILC,2004-2023,2017,N
CYP,2011,FALSE,INC,.0203617,,0,.0094176,.0093652,.0003207,.0206433,EU-SILC,2004-2023,2021,N
CYP,2012,FALSE,INC,.0186777,,0,.0106855,.0102108,.0000424,.0186777,EU-SILC,2004-2023,2021,N
CYP,2012,FALSE,INC,.0186777,,0,.0106855,.0102108,.0000424,.0186777,EU-SILC,2004-2023,2017,N
CYP,2013,FALSE,INC,.0181438,,0,.0102652,.0099535,.0009702,.0190619,EU-SILC,2004-2023,2017,N
CYP,2013,FALSE,INC,.0181438,,0,.0102652,.0099535,.0009702,.0190619,EU-SILC,2004-2023,2021,N
CYP,2014,FALSE,INC,.0148173,,0,.0086624,.0086819,.0009798,.0157971,EU-SILC,2004-2023,2021,N
CYP,2014,FALSE,INC,.0148173,,0,.0086624,.0086819,.0007833,.0156006,EU-SILC,2004-2023,2017,N
CYP,2015,FALSE,INC,.0157516,,0,.0071037,.0072776,.0004528,.0162045,EU-SILC,2004-2023,2021,N
CYP,2015,FALSE,INC,.0157516,,0,.0071037,.0072776,.000268,.0160196,EU-SILC,2004-2023,2017,N
CYP,2016,FALSE,INC,.0149189,,0,.0055901,.0058294,.0004115,.0153303,EU-SILC,2004-2023,2017,N
CYP,2016,FALSE,INC,.0149189,,0,.0055901,.0058294,.0007623,.0156812,EU-SILC,2004-2023,2021,N
CYP,2017,FALSE,INC,.0135509,,0,.0050989,.0054196,.000513,.0140639,EU-SILC,2004-2023,2021,N
CYP,2017,FALSE,INC,.0135509,,0,.0050989,.0054196,.0003283,.0138792,EU-SILC,2004-2023,2017,N
CYP,2018,FALSE,INC,.012611,,0,.0045828,.0048134,.0001651,.0127761,EU-SILC,2004-2023,2017,N
CYP,2018,FALSE,INC,.012611,,0,.0045828,.0048134,.0007818,.0133928,EU-SILC,2004-2023,2021,N
CYP,2019,FALSE,INC,.0107967,,0,.0044368,.0045847,.0015383,.012335,EU-SILC,2004-2023,2017,N
CYP,2019,FALSE,INC,.0107967,,0,.0044368,.0045847,.0017472,.0125438,EU-SILC,2004-2023,2021,N
CYP,2020,FALSE,INC,.0105725,,0,,0,.0002208,.0107934,EU-SILC,2004-2023,2021,N
CYP,2020,FALSE,INC,.0105725,,0,,0,.0001264,.010699,EU-SILC,2004-2023,2017,N
CYP,2021,FALSE,INC,.0091204,,0,,0,.000053,.0091734,EU-SILC,2004-2023,2017,N
CYP,2021,FALSE,INC,.0091204,,0,,0,.0004931,.0096135,EU-SILC,2004-2023,2021,N
CYP,2022,FALSE,INC,.008193,,0,,0,0,.008193,EU-SILC,2004-2023,2017,N
CYP,2022,FALSE,INC,.008193,,0,,0,.0000506,.0082436,EU-SILC,2004-2023,2021,N
CYP,2023,FALSE,INC,.0096952,,0,,0,.0001317,.0098268,EU-SILC,2004-2023,2021,N
CYP,2023,FALSE,INC,.0096952,,0,,0,.0001317,.0098268,EU-SILC,2004-2023,2017,N
CZE,2008,FALSE,INC,0,,0,,0,.0003278,.0003278,EU-SILC,2004-2023,2017,N
CZE,2008,FALSE,INC,0,,0,,0,.0008416,.0008416,EU-SILC,2004-2023,2021,N
CZE,2009,FALSE,INC,0,,0,,0,.0004626,.0004626,EU-SILC,2004-2023,2021,N
CZE,2009,FALSE,INC,0,,0,,0,.0001204,.0001204,EU-SILC,2004-2023,2017,N
CZE,2010,FALSE,INC,.0001462,,0,.0065818,.0052838,.0003618,.000508,EU-SILC,2004-2023,2017,N
CZE,2010,FALSE,INC,.0001462,,0,.0065818,.0052838,.0003618,.000508,EU-SILC,2004-2023,2021,N
CZE,2011,FALSE,INC,.000174,,0,.0094211,.0060952,.0004606,.0006346,EU-SILC,2004-2023,2017,N
CZE,2011,FALSE,INC,.000174,,0,.0094211,.0060952,.000717,.000891,EU-SILC,2004-2023,2021,N
CZE,2012,FALSE,INC,.0001624,,0,.0091535,.0045733,.0008468,.0010091,EU-SILC,2004-2023,2021,N
CZE,2012,FALSE,INC,.0001624,,0,.0091535,.0045733,.0003221,.0004844,EU-SILC,2004-2023,2017,N
CZE,2013,FALSE,INC,.0001395,,0,.0070367,.0029543,.0004569,.0005964,EU-SILC,2004-2023,2017,N
CZE,2013,FALSE,INC,.0001395,,0,.0070367,.0029543,.0004569,.0005964,EU-SILC,2004-2023,2021,N
CZE,2014,FALSE,INC,0,,0,.0055357,.0027859,.0001033,.0001033,EU-SILC,2004-2023,2021,N
CZE,2014,FALSE,INC,0,,0,.0055357,.0027859,0,0,EU-SILC,2004-2023,2017,N
CZE,2015,FALSE,INC,0,,0,.0046656,.0029609,.0000876,.0000876,EU-SILC,2004-2023,2021,N
CZE,2015,FALSE,INC,0,,0,.0046656,.0029609,.0000876,.0000876,EU-SILC,2004-2023,2017,N
CZE,2016,FALSE,INC,.0000302,,0,.0039493,.0026965,0,.0000302,EU-SILC,2004-2023,2021,N
CZE,2016,FALSE,INC,.0000302,,0,.0039493,.0026965,0,.0000302,EU-SILC,2004-2023,2017,N
CZE,2017,FALSE,INC,.0000295,,0,.0052137,.0032674,0,.0000295,EU-SILC,2004-2023,2017,N
CZE,2017,FALSE,INC,.0000295,,0,.0052137,.0032674,0,.0000295,EU-SILC,2004-2023,2021,N
CZE,2018,FALSE,INC,.0000326,,0,.0044544,.0022614,.0000886,.0001212,EU-SILC,2004-2023,2021,N
CZE,2018,FALSE,INC,.0000326,,0,.0044544,.0022614,.0000886,.0001212,EU-SILC,2004-2023,2017,N
CZE,2019,FALSE,INC,.0000202,,0,.002815,.0017095,0,.0000202,EU-SILC,2004-2023,2017,N
CZE,2019,FALSE,INC,.0000202,,0,.002815,.0017095,0,.0000202,EU-SILC,2004-2023,2021,N
CZE,2020,FALSE,INC,0,,0,,0,.0000814,.0000814,EU-SILC,2004-2023,2017,N
CZE,2020,FALSE,INC,0,,0,,0,.0000814,.0000814,EU-SILC,2004-2023,2021,N
CZE,2021,FALSE,INC,.0003083,,0,,0,.0005985,.0009068,EU-SILC,2004-2023,2021,N
CZE,2021,FALSE,INC,.0003083,,0,,0,.0005985,.0009068,EU-SILC,2004-2023,2017,N
CZE,2022,FALSE,INC,.0001238,,0,,0,0,.0001238,EU-SILC,2004-2023,2017,N
CZE,2022,FALSE,INC,.0001238,,0,,0,0,.0001238,EU-SILC,2004-2023,2021,N
CZE,2023,FALSE,INC,.0000635,,0,,0,0,.0000635,EU-SILC,2004-2023,2017,N
CZE,2023,FALSE,INC,.0000635,,0,,0,0,.0000635,EU-SILC,2004-2023,2021,N
DEU,2010,FALSE,INC,0,.0267959,0,0,,.0011134,.0015265,GSOEP-LIS,1991-2020,2017,N
DEU,2010,FALSE,INC,0,.0269232,0,0,,.0013186,.0015607,GSOEP-LIS,1991-2020,2021,N
DEU,2011,FALSE,INC,0,.0303732,0,0,,.0007748,.0011106,GSOEP-LIS,1991-2020,2017,N
DEU,2011,FALSE,INC,0,.0303312,0,0,,.000976,.0012182,GSOEP-LIS,1991-2020,2021,N
DEU,2012,FALSE,INC,0,.0270706,0,0,,.0005893,.0011819,GSOEP-LIS,1991-2020,2017,N
DEU,2012,FALSE,INC,0,.0270184,0,0,,.0007019,.0010556,GSOEP-LIS,1991-2020,2021,N
DEU,2013,FALSE,INC,0,.0251773,0,0,,.0004502,.0010429,GSOEP-LIS,1991-2020,2017,N
DEU,2013,FALSE,INC,0,.0252514,0,0,,.0004415,.0009722,GSOEP-LIS,1991-2020,2021,N
DEU,2014,FALSE,INC,0,.0232028,0,0,,.0006947,.0024084,GSOEP-LIS,1991-2020,2017,N
DEU,2014,FALSE,INC,0,.0231122,0,0,,.0009943,.0023806,GSOEP-LIS,1991-2020,2021,N
DEU,2015,FALSE,INC,0,.0217368,0,0,,.0007198,.0008408,GSOEP-LIS,1991-2020,2021,N
DEU,2015,FALSE,INC,0,.0214646,0,0,,.0007012,.0008392,GSOEP-LIS,1991-2020,2017,N
DEU,2017,FALSE,INC,0,.0213098,0,0,,.0016591,.0023205,GSOEP-LIS,1991-2020,2017,N
DEU,2017,FALSE,INC,0,.0214767,0,0,,.0017218,.0019803,GSOEP-LIS,1991-2020,2021,N
DEU,2018,FALSE,INC,0,.025582,0,0,,.0007959,.00167,GSOEP-LIS,1991-2020,2017,N
DEU,2018,FALSE,INC,0,.0253489,0,0,,.001032,.0017704,GSOEP-LIS,1991-2020,2021,N
DEU,2019,FALSE,INC,0,.0263906,0,0,,.0017914,.0025983,GSOEP-LIS,1991-2020,2017,N
DEU,2019,FALSE,INC,0,.025015,0,0,,.0018108,.0023068,GSOEP-LIS,1991-2020,2021,N
DEU,2020,FALSE,INC,0,.0259635,0,0,,.0020868,.0032182,GSOEP-LIS,1991-2020,2017,N
DEU,2020,FALSE,INC,0,.0256341,0,0,,.0030424,.0041213,GSOEP-LIS,1991-2020,2021,N
