xyzdmxyzcountry,xyzdmxyzyearrange,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdcxyzdistribution,xyzdpxyzsi_spr_pcap_zg,xyzdcxyzpppyear,xyzdmxyzcoverage,survey_coverage
FRA,2013-2018,FALSE,INC,premium,.1982892,2021,N,N
FRA,2013-2018,FALSE,INC,m50,.9054609,2017,N,N
FRA,2015-2020,FALSE,INC,b40,.1167965,2017,N,N
FRA,2015-2020,FALSE,INC,premium,.577758,2021,N,N
FRA,2015-2020,FALSE,INC,b40,.1168005,2021,N,N
FRA,2015-2020,FALSE,INC,m50,.4198778,2017,N,N
FRA,2015-2020,FALSE,INC,premium,.5777542,2017,N,N
FRA,2015-2020,FALSE,INC,tot,-.4609575,2021,N,N
FRA,2015-2020,FALSE,INC,m50,.4198781,2021,N,N
FRA,2015-2020,FALSE,INC,tot,-.4609576,2017,N,N
FRA,2016-2021,FALSE,INC,tot,-.4773857,2017,N,N
FRA,2016-2021,FALSE,INC,m50,.0065823,2017,N,N
FRA,2016-2021,FALSE,INC,premium,-.1440227,2017,N,N
FRA,2016-2021,FALSE,INC,tot,-.4773827,2021,N,N
FRA,2016-2021,FALSE,INC,m50,.006584,2021,N,N
FRA,2016-2021,FALSE,INC,b40,-.6214065,2021,N,N
FRA,2016-2021,FALSE,INC,premium,-.1440238,2021,N,N
FRA,2016-2021,FALSE,INC,b40,-.6214083,2017,N,N
FRA,2017-2022,FALSE,INC,tot,-.3306935,2017,N,N
FRA,2017-2022,FALSE,INC,premium,-.2241108,2017,N,N
FRA,2017-2022,FALSE,INC,b40,-.5548108,2021,N,N
FRA,2017-2022,FALSE,INC,b40,-.5548043,2017,N,N
FRA,2017-2022,FALSE,INC,m50,.1228389,2021,N,N
FRA,2017-2022,FALSE,INC,m50,.1228369,2017,N,N
FRA,2017-2022,FALSE,INC,tot,-.3306913,2021,N,N
FRA,2017-2022,FALSE,INC,premium,-.2241195,2021,N,N
FRA,2018-2023,FALSE,INC,m50,.1295696,2017,N,N
FRA,2018-2023,FALSE,INC,premium,-.320898,2017,N,N
FRA,2018-2023,FALSE,INC,premium,-.3208957,2021,N,N
FRA,2018-2023,FALSE,INC,tot,-.4412242,2017,N,N
FRA,2018-2023,FALSE,INC,tot,-.4412252,2021,N,N
FRA,2018-2023,FALSE,INC,m50,.1295727,2021,N,N
FRA,2018-2023,FALSE,INC,b40,-.7621208,2021,N,N
FRA,2018-2023,FALSE,INC,b40,-.7621222,2017,N,N
GBR,2007-2012,FALSE,INC,tot,-.8538987,2021,N,N
GBR,2007-2012,FALSE,INC,tot,-.8539013,2017,N,N
GBR,2007-2012,FALSE,INC,m50,-.7078727,2017,N,N
GBR,2007-2012,FALSE,INC,premium,.7749409,2021,N,N
GBR,2007-2012,FALSE,INC,b40,-.0789583,2017,N,N
GBR,2007-2012,FALSE,INC,premium,.774943,2017,N,N
GBR,2007-2012,FALSE,INC,b40,-.0789578,2021,N,N
GBR,2007-2012,FALSE,INC,m50,-.7078773,2021,N,N
GBR,2009-2014,FALSE,INC,tot,-.3389372,2017,N,N
GBR,2009-2014,FALSE,INC,m50,.3539733,2017,N,N
GBR,2009-2014,FALSE,INC,b40,.4189581,2021,N,N
GBR,2009-2014,FALSE,INC,b40,.4189526,2017,N,N
GBR,2009-2014,FALSE,INC,premium,.7578898,2017,N,N
GBR,2009-2014,FALSE,INC,m50,.353971,2021,N,N
GBR,2009-2014,FALSE,INC,tot,-.3389427,2021,N,N
GBR,2009-2014,FALSE,INC,premium,.7579008,2021,N,N
GBR,2010-2015,FALSE,INC,premium,-.0350831,2017,N,N
GBR,2010-2015,FALSE,INC,b40,.4497104,2021,N,N
GBR,2010-2015,FALSE,INC,m50,.6632662,2021,N,N
GBR,2010-2015,FALSE,INC,premium,-.035086,2021,N,N
GBR,2010-2015,FALSE,INC,m50,.6632721,2017,N,N
GBR,2010-2015,FALSE,INC,b40,.449717,2017,N,N
GBR,2010-2015,FALSE,INC,tot,.4848001,2017,N,N
GBR,2010-2015,FALSE,INC,tot,.4847964,2021,N,N
GBR,2011-2016,FALSE,INC,m50,1.286444,2017,N,N
GBR,2011-2016,FALSE,INC,b40,.9281729,2021,N,N
GBR,2011-2016,FALSE,INC,tot,1.05471,2021,N,N
GBR,2011-2016,FALSE,INC,premium,-.1265166,2017,N,N
GBR,2011-2016,FALSE,INC,tot,1.054715,2017,N,N
GBR,2011-2016,FALSE,INC,b40,.9281988,2017,N,N
GBR,2011-2016,FALSE,INC,premium,-.1265367,2021,N,N
GBR,2011-2016,FALSE,INC,m50,1.286447,2021,N,N
GBR,2012-2017,FALSE,INC,premium,-.0103743,2017,N,N
GBR,2012-2017,FALSE,INC,b40,.9913374,2017,N,N
GBR,2012-2017,FALSE,INC,tot,1.001706,2021,N,N
GBR,2012-2017,FALSE,INC,m50,1.461289,2021,N,N
GBR,2012-2017,FALSE,INC,b40,.991313,2021,N,N
GBR,2012-2017,FALSE,INC,premium,-.010393,2021,N,N
GBR,2012-2017,FALSE,INC,m50,1.461288,2017,N,N
GBR,2012-2017,FALSE,INC,tot,1.001712,2017,N,N
GBR,2015-2020,FALSE,INC,b40,.6382682,2021,N,N
GBR,2015-2020,FALSE,INC,m50,.6451591,2017,N,N
GBR,2015-2020,FALSE,INC,premium,.2409448,2017,N,N
GBR,2015-2020,FALSE,INC,m50,.6451609,2021,N,N
GBR,2015-2020,FALSE,INC,tot,.3973399,2017,N,N
GBR,2015-2020,FALSE,INC,tot,.3973356,2021,N,N
GBR,2015-2020,FALSE,INC,b40,.6382847,2017,N,N
GBR,2015-2020,FALSE,INC,premium,.2409326,2021,N,N
GBR,2016-2021,FALSE,INC,tot,.5558117,2021,N,N
GBR,2016-2021,FALSE,INC,b40,.8551992,2021,N,N
GBR,2016-2021,FALSE,INC,tot,.5558102,2017,N,N
GBR,2016-2021,FALSE,INC,b40,.8551936,2017,N,N
GBR,2016-2021,FALSE,INC,m50,.7257136,2021,N,N
GBR,2016-2021,FALSE,INC,m50,.7257161,2017,N,N
GBR,2016-2021,FALSE,INC,premium,.2993833,2017,N,N
GBR,2016-2021,FALSE,INC,premium,.2993875,2021,N,N
GEO,2007-2012,FALSE,CONS,premium,-.6612396,2021,N,N
GEO,2007-2012,FALSE,CONS,m50,3.417941,2017,N,N
GEO,2007-2012,FALSE,CONS,tot,3.444788,2021,N,N
GEO,2007-2012,FALSE,CONS,b40,2.784036,2017,N,N
GEO,2007-2012,FALSE,CONS,b40,2.783549,2021,N,N
GEO,2007-2012,FALSE,CONS,m50,3.41794,2021,N,N
GEO,2007-2012,FALSE,CONS,premium,-.6608346,2017,N,N
GEO,2007-2012,FALSE,CONS,tot,3.44487,2017,N,N
GEO,2008-2013,FALSE,CONS,tot,3.766724,2017,N,N
GEO,2008-2013,FALSE,CONS,premium,-.0678596,2021,N,N
GEO,2008-2013,FALSE,CONS,m50,3.495968,2017,N,N
GEO,2008-2013,FALSE,CONS,b40,3.699064,2017,N,N
GEO,2008-2013,FALSE,CONS,b40,3.698825,2021,N,N
GEO,2008-2013,FALSE,CONS,m50,3.495966,2021,N,N
GEO,2008-2013,FALSE,CONS,tot,3.766685,2021,N,N
GEO,2008-2013,FALSE,CONS,premium,-.0676596,2017,N,N
GEO,2009-2014,FALSE,CONS,b40,5.305147,2017,N,N
GEO,2009-2014,FALSE,CONS,m50,5.123576,2021,N,N
GEO,2009-2014,FALSE,CONS,m50,5.123577,2017,N,N
GEO,2009-2014,FALSE,CONS,premium,.445343,2017,N,N
GEO,2009-2014,FALSE,CONS,tot,4.859804,2017,N,N
GEO,2009-2014,FALSE,CONS,tot,4.859756,2021,N,N
GEO,2009-2014,FALSE,CONS,b40,5.304874,2021,N,N
GEO,2009-2014,FALSE,CONS,premium,.4451184,2021,N,N
GEO,2011-2016,FALSE,CONS,b40,6.627813,2017,N,N
GEO,2011-2016,FALSE,CONS,m50,5.07878,2017,N,N
GEO,2011-2016,FALSE,CONS,tot,4.59615,2021,N,N
GEO,2011-2016,FALSE,CONS,premium,2.031299,2021,N,N
GEO,2011-2016,FALSE,CONS,premium,2.031601,2017,N,N
GEO,2011-2016,FALSE,CONS,m50,5.078783,2021,N,N
GEO,2011-2016,FALSE,CONS,b40,6.627449,2021,N,N
GEO,2011-2016,FALSE,CONS,tot,4.596212,2017,N,N
GEO,2012-2017,FALSE,CONS,premium,.722821,2017,N,N
GEO,2012-2017,FALSE,CONS,b40,4.479889,2017,N,N
GEO,2012-2017,FALSE,CONS,b40,4.479834,2021,N,N
GEO,2012-2017,FALSE,CONS,tot,3.757068,2017,N,N
GEO,2012-2017,FALSE,CONS,m50,3.83378,2017,N,N
GEO,2012-2017,FALSE,CONS,m50,3.83378,2021,N,N
GEO,2012-2017,FALSE,CONS,premium,.7227757,2021,N,N
GEO,2012-2017,FALSE,CONS,tot,3.757058,2021,N,N
GEO,2013-2018,FALSE,CONS,m50,2.34897,2021,N,N
GEO,2013-2018,FALSE,CONS,tot,1.41934,2017,N,N
GEO,2013-2018,FALSE,CONS,tot,1.419334,2021,N,N
GEO,2013-2018,FALSE,CONS,m50,2.348969,2017,N,N
GEO,2013-2018,FALSE,CONS,b40,2.647513,2021,N,N
GEO,2013-2018,FALSE,CONS,b40,2.647531,2017,N,N
GEO,2013-2018,FALSE,CONS,premium,1.228179,2021,N,N
GEO,2013-2018,FALSE,CONS,premium,1.228191,2017,N,N
GEO,2014-2019,FALSE,CONS,tot,.5562958,2017,N,N
GEO,2014-2019,FALSE,CONS,premium,1.033718,2017,N,N
GEO,2014-2019,FALSE,CONS,b40,1.590014,2017,N,N
GEO,2014-2019,FALSE,CONS,tot,.5562969,2021,N,N
GEO,2014-2019,FALSE,CONS,m50,.9950913,2021,N,N
GEO,2014-2019,FALSE,CONS,m50,.9950919,2017,N,N
GEO,2014-2019,FALSE,CONS,b40,1.59002,2021,N,N
GEO,2014-2019,FALSE,CONS,premium,1.033723,2021,N,N
GEO,2015-2020,FALSE,CONS,tot,-1.502539,2021,N,N
GEO,2015-2020,FALSE,CONS,m50,-.4942692,2017,N,N
GEO,2015-2020,FALSE,CONS,m50,-.4942691,2021,N,N
GEO,2015-2020,FALSE,CONS,premium,.9268485,2021,N,N
GEO,2015-2020,FALSE,CONS,premium,.9268357,2017,N,N
GEO,2015-2020,FALSE,CONS,b40,-.5756903,2021,N,N
GEO,2015-2020,FALSE,CONS,tot,-1.502543,2017,N,N
GEO,2015-2020,FALSE,CONS,b40,-.5757074,2017,N,N
GEO,2016-2021,FALSE,CONS,m50,.3312669,2021,N,N
GEO,2016-2021,FALSE,CONS,tot,-.8875926,2017,N,N
GEO,2016-2021,FALSE,CONS,premium,1.083946,2017,N,N
GEO,2016-2021,FALSE,CONS,m50,.3312689,2017,N,N
GEO,2016-2021,FALSE,CONS,premium,1.083953,2021,N,N
GEO,2016-2021,FALSE,CONS,b40,.1963627,2021,N,N
GEO,2016-2021,FALSE,CONS,tot,-.8875899,2021,N,N
GEO,2016-2021,FALSE,CONS,b40,.1963531,2017,N,N
GEO,2017-2022,FALSE,CONS,premium,2.180211,2017,N,N
GEO,2017-2022,FALSE,CONS,tot,.5728787,2017,N,N
GEO,2017-2022,FALSE,CONS,tot,.5728858,2021,N,N
GEO,2017-2022,FALSE,CONS,b40,2.753089,2017,N,N
GEO,2017-2022,FALSE,CONS,m50,2.063857,2017,N,N
GEO,2017-2022,FALSE,CONS,m50,2.063857,2021,N,N
GEO,2017-2022,FALSE,CONS,premium,2.180236,2021,N,N
GEO,2017-2022,FALSE,CONS,b40,2.753122,2021,N,N
GEO,2018-2023,FALSE,CONS,premium,1.123538,2021,N,N
GEO,2018-2023,FALSE,CONS,m50,4.13406,2021,N,N
GEO,2018-2023,FALSE,CONS,b40,4.781712,2021,N,N
GEO,2018-2023,FALSE,CONS,tot,3.658165,2017,N,N
GEO,2018-2023,FALSE,CONS,m50,4.134061,2017,N,N
GEO,2018-2023,FALSE,CONS,tot,3.658174,2021,N,N
GEO,2018-2023,FALSE,CONS,b40,4.781712,2017,N,N
GEO,2018-2023,FALSE,CONS,premium,1.123547,2017,N,N
GEO,2019-2024,FALSE,CONS,tot,4.69153,2017,N,N
GEO,2019-2024,FALSE,CONS,b40,5.855309,2017,N,N
GEO,2019-2024,FALSE,CONS,premium,1.163779,2017,N,N
GEO,2019-2024,FALSE,CONS,b40,5.855308,2021,N,N
GEO,2019-2024,FALSE,CONS,m50,5.012499,2021,N,N
GEO,2019-2024,FALSE,CONS,m50,5.0125,2017,N,N
GEO,2019-2024,FALSE,CONS,premium,1.163785,2021,N,N
GEO,2019-2024,FALSE,CONS,tot,4.691523,2021,N,N
GHA,2012-2016,FALSE,CONS,b40,-.1950853,2017,N,N
GHA,2012-2016,FALSE,CONS,premium,-1.463197,2017,N,N
GHA,2012-2016,FALSE,CONS,m50,1.483667,2021,N,N
GHA,2012-2016,FALSE,CONS,tot,1.268699,2021,N,N
GHA,2012-2016,FALSE,CONS,m50,1.483665,2017,N,N
GHA,2012-2016,FALSE,CONS,b40,-.1909885,2021,N,N
GHA,2012-2016,FALSE,CONS,tot,1.268112,2017,N,N
GHA,2012-2016,FALSE,CONS,premium,-1.459687,2021,N,N
GIN,2007-2012,FALSE,CONS,premium,3.198577,2021,N,N
GIN,2007-2012,FALSE,CONS,b40,8.215486,2017,N,N
GIN,2007-2012,FALSE,CONS,m50,7.221594,2021,N,N
GIN,2007-2012,FALSE,CONS,b40,8.21549,2021,N,N
GIN,2007-2012,FALSE,CONS,premium,3.19857,2017,N,N
GIN,2007-2012,FALSE,CONS,m50,7.221597,2017,N,N
GIN,2007-2012,FALSE,CONS,tot,5.016913,2021,N,N
GIN,2007-2012,FALSE,CONS,tot,5.016915,2017,N,N
GMB,2015-2020,FALSE,CONS,premium,-1.703053,2017,N,N
GMB,2015-2020,FALSE,CONS,m50,-.713592,2021,N,N
GMB,2015-2020,FALSE,CONS,tot,-.0631003,2017,N,N
GMB,2015-2020,FALSE,CONS,b40,-1.766155,2021,N,N
GMB,2015-2020,FALSE,CONS,tot,-.0631016,2021,N,N
GMB,2015-2020,FALSE,CONS,b40,-1.766153,2017,N,N
GMB,2015-2020,FALSE,CONS,m50,-.7135923,2017,N,N
GMB,2015-2020,FALSE,CONS,premium,-1.703053,2021,N,N
GNB,2018-2021,FALSE,CONS,b40,-1.773361,2017,N,N
GNB,2018-2021,FALSE,CONS,tot,-2.347083,2017,N,N
GNB,2018-2021,FALSE,CONS,tot,-2.34708,2021,N,N
GNB,2018-2021,FALSE,CONS,m50,-1.872382,2021,N,N
GNB,2018-2021,FALSE,CONS,m50,-1.87238,2017,N,N
GNB,2018-2021,FALSE,CONS,premium,.5737273,2021,N,N
GNB,2018-2021,FALSE,CONS,b40,-1.773353,2021,N,N
GNB,2018-2021,FALSE,CONS,premium,.5737216,2017,N,N
GRC,2007-2012,FALSE,INC,m50,-8.217702,2017,N,N
GRC,2007-2012,FALSE,INC,tot,-8.420845,2017,N,N
GRC,2007-2012,FALSE,INC,b40,-10.12808,2017,N,N
GRC,2007-2012,FALSE,INC,tot,-8.420854,2021,N,N
GRC,2007-2012,FALSE,INC,premium,-1.70726,2021,N,N
GRC,2007-2012,FALSE,INC,m50,-8.217705,2021,N,N
GRC,2007-2012,FALSE,INC,premium,-1.707237,2017,N,N
GRC,2007-2012,FALSE,INC,b40,-10.12811,2021,N,N
GRC,2009-2014,FALSE,INC,b40,-11.4779,2017,N,N
GRC,2009-2014,FALSE,INC,m50,-9.951586,2021,N,N
GRC,2009-2014,FALSE,INC,tot,-9.882618,2017,N,N
GRC,2009-2014,FALSE,INC,b40,-11.47785,2021,N,N
GRC,2009-2014,FALSE,INC,m50,-9.951581,2017,N,N
GRC,2009-2014,FALSE,INC,premium,-1.595249,2021,N,N
GRC,2009-2014,FALSE,INC,premium,-1.595284,2017,N,N
GRC,2009-2014,FALSE,INC,tot,-9.882605,2021,N,N
GRC,2010-2015,FALSE,INC,b40,-8.314267,2017,N,N
GRC,2010-2015,FALSE,INC,tot,-6.971657,2017,N,N
GRC,2010-2015,FALSE,INC,m50,-7.151359,2017,N,N
GRC,2010-2015,FALSE,INC,b40,-8.314281,2021,N,N
GRC,2010-2015,FALSE,INC,premium,-1.342616,2021,N,N
GRC,2010-2015,FALSE,INC,m50,-7.151353,2021,N,N
GRC,2010-2015,FALSE,INC,tot,-6.971664,2021,N,N
GRC,2010-2015,FALSE,INC,premium,-1.34261,2017,N,N
GRC,2012-2017,FALSE,INC,b40,1.56629,2017,N,N
GRC,2012-2017,FALSE,INC,m50,-.0625631,2017,N,N
GRC,2012-2017,FALSE,INC,b40,1.566305,2021,N,N
GRC,2012-2017,FALSE,INC,premium,1.516746,2021,N,N
GRC,2012-2017,FALSE,INC,tot,.0495589,2021,N,N
GRC,2012-2017,FALSE,INC,tot,.0495556,2017,N,N
GRC,2012-2017,FALSE,INC,premium,1.516734,2017,N,N
GRC,2012-2017,FALSE,INC,m50,-.0625667,2021,N,N
GRC,2013-2018,FALSE,INC,m50,1.935982,2017,N,N
GRC,2013-2018,FALSE,INC,m50,1.935984,2021,N,N
GRC,2013-2018,FALSE,INC,premium,2.143932,2021,N,N
GRC,2013-2018,FALSE,INC,tot,1.663494,2021,N,N
GRC,2013-2018,FALSE,INC,b40,3.807426,2021,N,N
GRC,2013-2018,FALSE,INC,premium,2.143918,2017,N,N
GRC,2013-2018,FALSE,INC,tot,1.663485,2017,N,N
GRC,2013-2018,FALSE,INC,b40,3.807403,2017,N,N
GRC,2014-2019,FALSE,INC,tot,2.987778,2017,N,N
GRC,2014-2019,FALSE,INC,premium,1.875799,2017,N,N
GRC,2014-2019,FALSE,INC,b40,4.863578,2017,N,N
GRC,2014-2019,FALSE,INC,tot,2.987756,2021,N,N
GRC,2014-2019,FALSE,INC,m50,3.378768,2017,N,N
GRC,2014-2019,FALSE,INC,b40,4.863488,2021,N,N
GRC,2014-2019,FALSE,INC,m50,3.37877,2021,N,N
GRC,2014-2019,FALSE,INC,premium,1.875733,2021,N,N
GRC,2015-2020,FALSE,INC,m50,3.281038,2017,N,N
GRC,2015-2020,FALSE,INC,b40,4.702616,2021,N,N
GRC,2015-2020,FALSE,INC,premium,1.812784,2021,N,N
GRC,2015-2020,FALSE,INC,b40,4.702658,2017,N,N
GRC,2015-2020,FALSE,INC,m50,3.281027,2021,N,N
GRC,2015-2020,FALSE,INC,tot,2.889832,2021,N,N
GRC,2015-2020,FALSE,INC,premium,1.812826,2017,N,N
GRC,2015-2020,FALSE,INC,tot,2.889832,2017,N,N
GRC,2016-2021,FALSE,INC,b40,5.100048,2017,N,N
GRC,2016-2021,FALSE,INC,m50,4.046453,2017,N,N
GRC,2016-2021,FALSE,INC,premium,1.305063,2017,N,N
GRC,2016-2021,FALSE,INC,tot,3.794986,2021,N,N
GRC,2016-2021,FALSE,INC,m50,4.046466,2021,N,N
GRC,2016-2021,FALSE,INC,tot,3.794985,2017,N,N
GRC,2016-2021,FALSE,INC,premium,1.305066,2021,N,N
GRC,2016-2021,FALSE,INC,b40,5.100052,2021,N,N
GRC,2017-2022,FALSE,INC,m50,3.063729,2021,N,N
GRC,2017-2022,FALSE,INC,tot,3.337239,2021,N,N
GRC,2017-2022,FALSE,INC,m50,3.063725,2017,N,N
GRC,2017-2022,FALSE,INC,b40,4.245861,2017,N,N
GRC,2017-2022,FALSE,INC,tot,3.337246,2017,N,N
GRC,2017-2022,FALSE,INC,premium,.9086146,2017,N,N
GRC,2017-2022,FALSE,INC,b40,4.245836,2021,N,N
GRC,2017-2022,FALSE,INC,premium,.908597,2021,N,N
GRC,2018-2023,FALSE,INC,m50,3.020755,2017,N,N
GRC,2018-2023,FALSE,INC,premium,.1771448,2017,N,N
GRC,2018-2023,FALSE,INC,b40,3.50514,2021,N,N
GRC,2018-2023,FALSE,INC,premium,.1771283,2021,N,N
GRC,2018-2023,FALSE,INC,m50,3.020763,2021,N,N
GRC,2018-2023,FALSE,INC,b40,3.505161,2017,N,N
GRC,2018-2023,FALSE,INC,tot,3.328012,2021,N,N
GRC,2018-2023,FALSE,INC,tot,3.328017,2017,N,N
HND,2011-2016,FALSE,INC,m50,.4321486,2017,N,N
HND,2011-2016,FALSE,INC,m50,.4321483,2021,N,N
HND,2011-2016,FALSE,INC,tot,-1.019719,2017,N,N
HND,2011-2016,FALSE,INC,b40,.0330091,2017,N,N
HND,2011-2016,FALSE,INC,premium,1.052728,2017,N,N
HND,2011-2016,FALSE,INC,premium,1.05228,2021,N,N
HND,2011-2016,FALSE,INC,b40,.0325225,2021,N,N
HND,2011-2016,FALSE,INC,tot,-1.019757,2021,N,N
HND,2012-2017,FALSE,INC,b40,3.605804,2021,N,N
HND,2012-2017,FALSE,INC,b40,3.606298,2017,N,N
HND,2012-2017,FALSE,INC,m50,2.8643,2021,N,N
HND,2012-2017,FALSE,INC,premium,2.695097,2021,N,N
HND,2012-2017,FALSE,INC,tot,.9107662,2017,N,N
HND,2012-2017,FALSE,INC,premium,2.695532,2017,N,N
HND,2012-2017,FALSE,INC,tot,.9107075,2021,N,N
HND,2012-2017,FALSE,INC,m50,2.8643,2017,N,N
HND,2013-2018,FALSE,INC,m50,1.519788,2017,N,N
HND,2013-2018,FALSE,INC,b40,1.130813,2017,N,N
HND,2013-2018,FALSE,INC,b40,1.130671,2021,N,N
HND,2013-2018,FALSE,INC,premium,.234096,2021,N,N
HND,2013-2018,FALSE,INC,tot,.8966087,2017,N,N
HND,2013-2018,FALSE,INC,tot,.8965753,2021,N,N
HND,2013-2018,FALSE,INC,premium,.2342041,2017,N,N
HND,2013-2018,FALSE,INC,m50,1.519785,2021,N,N
HND,2014-2019,FALSE,INC,b40,.9853532,2021,N,N
HND,2014-2019,FALSE,INC,tot,.6389956,2021,N,N
HND,2014-2019,FALSE,INC,m50,1.75961,2017,N,N
HND,2014-2019,FALSE,INC,tot,.638971,2017,N,N
HND,2014-2019,FALSE,INC,m50,1.759609,2021,N,N
HND,2014-2019,FALSE,INC,b40,.9851695,2017,N,N
HND,2014-2019,FALSE,INC,premium,.3461984,2017,N,N
HND,2014-2019,FALSE,INC,premium,.3463576,2021,N,N
HND,2018-2023,FALSE,INC,m50,.7901182,2021,N,N
HND,2018-2023,FALSE,INC,premium,1.311017,2021,N,N
HND,2018-2023,FALSE,INC,m50,.7901173,2017,N,N
HND,2018-2023,FALSE,INC,tot,.1665508,2021,N,N
HND,2018-2023,FALSE,INC,b40,1.477246,2017,N,N
HND,2018-2023,FALSE,INC,b40,1.477567,2021,N,N
HND,2018-2023,FALSE,INC,tot,.1664906,2017,N,N
HND,2018-2023,FALSE,INC,premium,1.310755,2017,N,N
HND,2019-2024,FALSE,INC,m50,2.166136,2017,N,N
HND,2019-2024,FALSE,INC,b40,2.834004,2017,N,N
HND,2019-2024,FALSE,INC,tot,1.043196,2021,N,N
HND,2019-2024,FALSE,INC,m50,2.166138,2021,N,N
HND,2019-2024,FALSE,INC,tot,1.043181,2017,N,N
HND,2019-2024,FALSE,INC,premium,1.790823,2017,N,N
HND,2019-2024,FALSE,INC,b40,2.834147,2021,N,N
HND,2019-2024,FALSE,INC,premium,1.790951,2021,N,N
HRV,2004-2010,FALSE,CONS,m50,-2.798856,2021,N,N
HRV,2004-2010,FALSE,CONS,b40,-2.393834,2017,N,N
HRV,2004-2010,FALSE,CONS,m50,-2.798857,2017,N,N
HRV,2004-2010,FALSE,CONS,premium,.9732411,2021,N,N
HRV,2004-2010,FALSE,CONS,b40,-2.393829,2021,N,N
HRV,2004-2010,FALSE,CONS,tot,-3.367073,2017,N,N
HRV,2004-2010,FALSE,CONS,premium,.9732385,2017,N,N
HRV,2004-2010,FALSE,CONS,tot,-3.36707,2021,N,N
HRV,2009-2012,FALSE,INC,premium,-.1089582,2017,N,N
HRV,2009-2012,FALSE,INC,tot,-5.342604,2021,N,N
HRV,2009-2014,FALSE,INC,tot,-2.489266,2017,N,N
HRV,2009-2014,FALSE,INC,tot,-2.489271,2021,N,N
HRV,2009-2012,FALSE,INC,tot,-5.342597,2017,N,N
HRV,2009-2012,FALSE,INC,m50,-5.527669,2017,N,N
HRV,2009-2012,FALSE,INC,b40,-5.451593,2021,N,N
HRV,2009-2012,FALSE,INC,premium,-.1089892,2021,N,N
HRV,2009-2014,FALSE,INC,premium,.1810906,2017,N,N
HRV,2009-2014,FALSE,INC,b40,-2.308201,2021,N,N
HRV,2009-2014,FALSE,INC,b40,-2.308175,2017,N,N
HRV,2009-2012,FALSE,INC,m50,-5.527669,2021,N,N
HRV,2009-2014,FALSE,INC,m50,-2.248644,2021,N,N
HRV,2009-2014,FALSE,INC,m50,-2.248641,2017,N,N
HRV,2009-2014,FALSE,INC,premium,.1810701,2021,N,N
HRV,2009-2012,FALSE,INC,b40,-5.451556,2017,N,N
HRV,2010-2015,FALSE,INC,tot,-.115174,2017,N,N
HRV,2010-2015,FALSE,INC,m50,.6544098,2017,N,N
HRV,2010-2015,FALSE,INC,premium,.5904371,2017,N,N
HRV,2010-2015,FALSE,INC,m50,.65441,2021,N,N
HRV,2010-2015,FALSE,INC,b40,.4751967,2021,N,N
HRV,2010-2015,FALSE,INC,tot,-.1151851,2021,N,N
HRV,2010-2015,FALSE,INC,premium,.5903818,2021,N,N
HRV,2010-2015,FALSE,INC,b40,.4752631,2017,N,N
HRV,2012-2017,FALSE,INC,premium,1.185774,2017,N,N
HRV,2012-2017,FALSE,INC,tot,4.273719,2021,N,N
HRV,2012-2017,FALSE,INC,tot,4.27372,2017,N,N
HRV,2012-2017,FALSE,INC,m50,5.248132,2017,N,N
HRV,2012-2017,FALSE,INC,premium,1.185749,2021,N,N
HRV,2012-2017,FALSE,INC,b40,5.459495,2017,N,N
HRV,2012-2017,FALSE,INC,m50,5.248128,2021,N,N
HRV,2012-2017,FALSE,INC,b40,5.459468,2021,N,N
HRV,2013-2018,FALSE,INC,b40,7.632802,2021,N,N
HRV,2013-2018,FALSE,INC,tot,6.091981,2021,N,N
HRV,2013-2018,FALSE,INC,premium,1.540843,2017,N,N
HRV,2013-2018,FALSE,INC,tot,6.09199,2017,N,N
HRV,2013-2018,FALSE,INC,m50,6.369223,2021,N,N
HRV,2013-2018,FALSE,INC,b40,7.632833,2017,N,N
HRV,2013-2018,FALSE,INC,m50,6.369226,2017,N,N
HRV,2013-2018,FALSE,INC,premium,1.540821,2021,N,N
HRV,2014-2019,FALSE,INC,b40,8.107038,2021,N,N
HRV,2014-2019,FALSE,INC,m50,6.809337,2017,N,N
HRV,2014-2019,FALSE,INC,premium,1.890242,2017,N,N
HRV,2014-2019,FALSE,INC,tot,6.216836,2017,N,N
HRV,2014-2019,FALSE,INC,m50,6.809349,2021,N,N
HRV,2014-2019,FALSE,INC,tot,6.216828,2021,N,N
HRV,2014-2019,FALSE,INC,premium,1.89021,2021,N,N
HRV,2014-2019,FALSE,INC,b40,8.107078,2017,N,N
HRV,2015-2020,FALSE,INC,m50,6.103769,2017,N,N
HRV,2015-2020,FALSE,INC,premium,.9547215,2017,N,N
HRV,2015-2020,FALSE,INC,premium,.9547086,2021,N,N
HRV,2015-2020,FALSE,INC,tot,6.176754,2021,N,N
HRV,2015-2020,FALSE,INC,tot,6.176755,2017,N,N
HRV,2015-2020,FALSE,INC,b40,7.131462,2021,N,N
HRV,2015-2020,FALSE,INC,m50,6.103768,2021,N,N
HRV,2015-2020,FALSE,INC,b40,7.131477,2017,N,N
HRV,2016-2021,FALSE,INC,m50,5.838167,2017,N,N
HRV,2016-2021,FALSE,INC,tot,5.813127,2017,N,N
HRV,2016-2021,FALSE,INC,m50,5.838162,2021,N,N
HRV,2016-2021,FALSE,INC,b40,7.119567,2017,N,N
